Angle,NE_Raw_1,NE_Needle_1,NE_Rod_1,NE_Small_Square_1,NE_Raw_2,NE_Needle_2,NE_Rod_2,NE_Small_Square_2
21.3,0.075596817,0.070640177,0.024774775,0.09540636,0.029986053,0.038167939,0.053811659,0.023012552
21.3197,0.083554377,0.061810155,0.027027027,0.091872792,0.025104603,0.076335878,0.047832586,0.039748954
21.3394,0.062334218,0.052980132,0.023648649,0.077738516,0.034867503,0.057251908,0.046337818,0.048117155
21.3591,0.050397878,0.086092715,0.024774775,0.09540636,0.033472803,0.099236641,0.052316891,0.052301255
21.3788,0.051724138,0.052980132,0.023648649,0.06360424,0.027196653,0.049618321,0.043348281,0.041841004
21.3985,0.031830239,0.057395143,0.028153153,0.088339223,0.032078103,0.076335878,0.064275037,0.046025105
21.4182,0.046419098,0.072847682,0.025900901,0.053003534,0.032775453,0.080152672,0.050822123,0.037656904
21.4379,0.042440318,0.068432671,0.025900901,0.106007067,0.023012552,0.06870229,0.073243647,0.043933054
21.4577,0.041114058,0.068432671,0.021396396,0.067137809,0.041143654,0.080152672,0.076233184,0.043933054
21.4774,0.041114058,0.077262693,0.03490991,0.081272085,0.042538354,0.057251908,0.07922272,0.058577406
21.4971,0.046419098,0.066225166,0.032657658,0.084805654,0.038354254,0.061068702,0.083707025,0.062761506
21.5168,0.051724138,0.086092715,0.037162162,0.091872792,0.043235704,0.080152672,0.062780269,0.058577406
21.5365,0.047745358,0.092715232,0.031531532,0.06360424,0.038354254,0.064885496,0.082212257,0.085774059
21.5562,0.045092838,0.103752759,0.037162162,0.081272085,0.035564854,0.106870229,0.080717489,0.060669456
21.5759,0.049071618,0.12803532,0.048423423,0.067137809,0.044630404,0.114503817,0.082212257,0.085774059
21.5956,0.063660477,0.125827815,0.045045045,0.06360424,0.059972106,0.034351145,0.074738416,0.077405858
21.6153,0.062334218,0.099337748,0.065315315,0.081272085,0.052998605,0.103053435,0.08819133,0.073221757
21.635,0.055702918,0.116997792,0.040540541,0.09540636,0.048117155,0.091603053,0.056801196,0.077405858
21.6547,0.053050398,0.121412804,0.045045045,0.074204947,0.052301255,0.083969466,0.047832586,0.071129707
21.6744,0.054376658,0.112582781,0.048423423,0.120141343,0.049511855,0.091603053,0.067264574,0.064853556
21.6941,0.078249337,0.134657837,0.054054054,0.067137809,0.033472803,0.08778626,0.064275037,0.066945607
21.7138,0.083554377,0.094922737,0.048423423,0.084805654,0.052998605,0.099236641,0.067264574,0.043933054
21.7335,0.078249337,0.116997792,0.038288288,0.077738516,0.048117155,0.083969466,0.062780269,0.052301255
21.7533,0.080901857,0.103752759,0.032657658,0.098939929,0.061366806,0.061068702,0.076233184,0.079497908
21.773,0.064986737,0.125827815,0.032657658,0.081272085,0.047419805,0.064885496,0.083707025,0.054393305
21.7927,0.064986737,0.10816777,0.033783784,0.060070671,0.052301255,0.091603053,0.125560538,0.052301255
21.8124,0.070291777,0.092715232,0.057432432,0.077738516,0.073221757,0.110687023,0.130044843,0.125523013
21.8321,0.079575597,0.105960265,0.04954955,0.120141343,0.082287308,0.141221374,0.156950673,0.112970711
21.8518,0.099469496,0.136865342,0.048423423,0.074204947,0.084379358,0.148854962,0.12406577,0.182008368
21.8715,0.080901857,0.156732892,0.058558559,0.106007067,0.115062762,0.129770992,0.118086697,0.175732218
21.8912,0.100795756,0.158940397,0.050675676,0.098939929,0.118549512,0.183206107,0.109118087,0.142259414
21.9109,0.118037135,0.119205298,0.051801802,0.155477032,0.105997211,0.187022901,0.09715994,0.158995816
21.9306,0.108753316,0.136865342,0.070945946,0.137809187,0.107391911,0.118320611,0.100149477,0.150627615
21.9503,0.123342175,0.132450331,0.070945946,0.173144876,0.127615063,0.15648855,0.110612855,0.135983264
21.97,0.177718833,0.116997792,0.068693694,0.148409894,0.105997211,0.198473282,0.112107623,0.10041841
21.9897,0.149867374,0.187637969,0.051801802,0.201413428,0.109483961,0.148854962,0.116591928,0.121338912
22.0094,0.161803714,0.110375276,0.057432432,0.208480565,0.117154812,0.15648855,0.09715994,0.125523013
22.0291,0.152519894,0.156732892,0.043918919,0.183745583,0.108089261,0.152671756,0.086696562,0.108786611
22.0488,0.136604775,0.163355408,0.046171171,0.222614841,0.091352859,0.145038168,0.067264574,0.09623431
22.0686,0.204244032,0.136865342,0.056306306,0.187279152,0.115760112,0.103053435,0.068759342,0.092050209
22.0883,0.152519894,0.112582781,0.046171171,0.183745583,0.106694561,0.13740458,0.056801196,0.071129707
22.108,0.169761273,0.077262693,0.056306306,0.137809187,0.066945607,0.095419847,0.035874439,0.060669456
22.1277,0.143236074,0.059602649,0.052927928,0.134275618,0.055788006,0.118320611,0.037369208,0.054393305
22.1474,0.144562334,0.088300221,0.045045045,0.116607774,0.053695955,0.061068702,0.052316891,0.056485356
22.1671,0.157824934,0.057395143,0.030405405,0.084805654,0.037656904,0.080152672,0.053811659,0.041841004
22.1868,0.116710875,0.081677704,0.03490991,0.102473498,0.039051604,0.049618321,0.047832586,0.043933054
22.2065,0.139257294,0.06401766,0.030405405,0.106007067,0.027894003,0.041984733,0.037369208,0.052301255
22.2262,0.107427056,0.079470199,0.03490991,0.09540636,0.027894003,0.061068702,0.049327354,0.039748954
22.2459,0.086206897,0.050772627,0.021396396,0.088339223,0.033472803,0.072519084,0.041853513,0.054393305
22.2656,0.074270557,0.066225166,0.027027027,0.098939929,0.031380753,0.076335878,0.040358744,0.031380753
22.2853,0.071618037,0.072847682,0.031531532,0.077738516,0.034170153,0.06870229,0.058295964,0.041841004
22.305,0.041114058,0.059602649,0.025900901,0.049469965,0.029986053,0.061068702,0.059790732,0.062761506
22.3247,0.045092838,0.059602649,0.01463964,0.049469965,0.034867503,0.06870229,0.061285501,0.037656904
22.3444,0.047745358,0.06401766,0.033783784,0.060070671,0.039051604,0.080152672,0.065769806,0.085774059
22.3642,0.051724138,0.061810155,0.028153153,0.088339223,0.029986053,0.076335878,0.067264574,0.060669456
22.3839,0.051724138,0.06401766,0.031531532,0.045936396,0.043235704,0.091603053,0.064275037,0.064853556
22.4036,0.059681698,0.092715232,0.016891892,0.084805654,0.051603905,0.072519084,0.065769806,0.066945607
22.4233,0.054376658,0.057395143,0.036036036,0.077738516,0.046722455,0.053435115,0.065769806,0.031380753
22.443,0.054376658,0.103752759,0.02027027,0.060070671,0.056485356,0.076335878,0.076233184,0.060669456
22.4627,0.043766578,0.057395143,0.043918919,0.06360424,0.047419805,0.076335878,0.065769806,0.048117155
22.4824,0.047745358,0.072847682,0.041666667,0.116607774,0.046722455,0.08778626,0.070254111,0.069037657
22.5021,0.062334218,0.090507726,0.027027027,0.088339223,0.039051604,0.080152672,0.055306428,0.052301255
22.5218,0.051724138,0.094922737,0.037162162,0.074204947,0.046025105,0.057251908,0.059790732,0.048117155
22.5415,0.051724138,0.105960265,0.030405405,0.098939929,0.044630404,0.083969466,0.067264574,0.056485356
22.5612,0.067639257,0.092715232,0.039414414,0.106007067,0.057182706,0.057251908,0.064275037,0.054393305
22.5809,0.055702918,0.103752759,0.040540541,0.091872792,0.039051604,0.061068702,0.059790732,0.046025105
22.6006,0.061007958,0.061810155,0.045045045,0.077738516,0.035564854,0.06870229,0.055306428,0.052301255
22.6203,0.054376658,0.116997792,0.024774775,0.060070671,0.035564854,0.099236641,0.055306428,0.048117155
22.64,0.066312997,0.094922737,0.042792793,0.081272085,0.032078103,0.091603053,0.067264574,0.046025105
22.6597,0.063660477,0.077262693,0.033783784,0.09540636,0.038354254,0.080152672,0.073243647,0.056485356
22.6795,0.071618037,0.105960265,0.031531532,0.070671378,0.034867503,0.064885496,0.058295964,0.062761506
22.6992,0.063660477,0.070640177,0.036036036,0.09540636,0.042538354,0.099236641,0.082212257,0.056485356
22.7189,0.054376658,0.110375276,0.038288288,0.070671378,0.038354254,0.080152672,0.101644245,0.058577406
22.7386,0.061007958,0.081677704,0.024774775,0.081272085,0.036959554,0.099236641,0.119581465,0.069037657
22.7583,0.067639257,0.10816777,0.050675676,0.060070671,0.041143654,0.095419847,0.161434978,0.108786611
22.778,0.072944297,0.094922737,0.030405405,0.084805654,0.057182706,0.110687023,0.170403587,0.10251046
22.7977,0.058355438,0.17218543,0.057432432,0.077738516,0.062761506,0.114503817,0.185351271,0.117154812
22.8174,0.061007958,0.19205298,0.056306306,0.084805654,0.061366806,0.145038168,0.171898356,0.152719665
22.8371,0.075596817,0.216335541,0.06981982,0.123674912,0.075313808,0.122137405,0.189835575,0.119246862
22.8568,0.074270557,0.207505519,0.086711712,0.144876325,0.09972106,0.114503817,0.185351271,0.152719665
22.8765,0.103448276,0.253863135,0.092342342,0.088339223,0.112273361,0.160305344,0.191330344,0.158995816
22.8962,0.124668435,0.260485651,0.077702703,0.09540636,0.117154812,0.236641221,0.2122571,0.146443515
22.9159,0.118037135,0.300220751,0.09009009,0.148409894,0.122733612,0.22519084,0.215246637,0.175732218
22.9356,0.128647215,0.240618102,0.102477477,0.190812721,0.116457462,0.221374046,0.201793722,0.184100418
22.9553,0.157824934,0.291390728,0.11036036,0.148409894,0.142956764,0.22519084,0.177877429,0.209205021
22.9751,0.167108753,0.315673289,0.088963964,0.187279152,0.129707113,0.194656489,0.137518685,0.156903766
22.9948,0.151193634,0.260485651,0.091216216,0.208480565,0.137377964,0.202290076,0.159940209,0.140167364
23.0145,0.197612732,0.280353201,0.134009009,0.212014134,0.141562064,0.160305344,0.158445441,0.154811715
23.0342,0.193633952,0.249448124,0.103603604,0.208480565,0.119246862,0.202290076,0.130044843,0.156903766
23.0539,0.204244032,0.242825607,0.101351351,0.250883392,0.116457462,0.179389313,0.165919283,0.129707113
23.0736,0.212201592,0.216335541,0.096846847,0.204946996,0.126917713,0.160305344,0.152466368,0.125523013
23.0933,0.218832891,0.205298013,0.102477477,0.173144876,0.10181311,0.152671756,0.139013453,0.133891213
23.113,0.185676393,0.169977925,0.119369369,0.204946996,0.089958159,0.141221374,0.119581465,0.10460251
23.1327,0.152519894,0.181015453,0.114864865,0.166077739,0.076708508,0.129770992,0.103139013,0.106694561
23.1524,0.175066313,0.194260486,0.120495495,0.183745583,0.085076709,0.110687023,0.067264574,0.112970711
23.1721,0.157824934,0.214128035,0.117117117,0.134275618,0.062761506,0.114503817,0.085201794,0.085774059
23.1918,0.155172414,0.163355408,0.100225225,0.180212014,0.060669456,0.095419847,0.071748879,0.054393305
23.2115,0.128647215,0.158940397,0.095720721,0.166077739,0.056485356,0.095419847,0.049327354,0.039748954
23.2312,0.152519894,0.19205298,0.113738739,0.176678445,0.048117155,0.083969466,0.065769806,0.064853556
23.2509,0.110079576,0.134657837,0.07545045,0.148409894,0.040446304,0.110687023,0.070254111,0.048117155
23.2707,0.102122016,0.112582781,0.064189189,0.109540636,0.043933054,0.083969466,0.059790732,0.046025105
23.2904,0.100795756,0.088300221,0.066441441,0.106007067,0.037656904,0.099236641,0.076233184,0.048117155
23.3101,0.074270557,0.077262693,0.060810811,0.091872792,0.036262204,0.057251908,0.061285501,0.046025105
23.3298,0.076923077,0.101545254,0.037162162,0.074204947,0.032078103,0.125954198,0.067264574,0.048117155
23.3495,0.062334218,0.086092715,0.048423423,0.098939929,0.062064156,0.08778626,0.065769806,0.054393305
23.3692,0.061007958,0.125827815,0.031531532,0.091872792,0.045327755,0.057251908,0.067264574,0.052301255
23.3889,0.066312997,0.079470199,0.045045045,0.102473498,0.029986053,0.072519084,0.061285501,0.069037657
23.4086,0.063660477,0.092715232,0.043918919,0.067137809,0.028591353,0.076335878,0.061285501,0.048117155
23.4283,0.063660477,0.090507726,0.041666667,0.070671378,0.033472803,0.072519084,0.073243647,0.056485356
23.448,0.059681698,0.066225166,0.042792793,0.084805654,0.037656904,0.053435115,0.076233184,0.048117155
23.4677,0.051724138,0.086092715,0.029279279,0.077738516,0.034170153,0.091603053,0.080717489,0.077405858
23.4874,0.047745358,0.103752759,0.028153153,0.098939929,0.056485356,0.041984733,0.080717489,0.064853556
23.5071,0.062334218,0.075055188,0.030405405,0.049469965,0.048814505,0.064885496,0.07922272,0.071129707
23.5268,0.075596817,0.10816777,0.03490991,0.067137809,0.059972106,0.103053435,0.10612855,0.050209205
23.5465,0.049071618,0.088300221,0.030405405,0.035335689,0.048117155,0.08778626,0.119581465,0.064853556
23.5662,0.064986737,0.10816777,0.038288288,0.077738516,0.062064156,0.076335878,0.161434978,0.064853556
23.586,0.076923077,0.116997792,0.048423423,0.042402827,0.089260809,0.072519084,0.176382661,0.154811715
23.6057,0.076923077,0.090507726,0.046171171,0.06360424,0.090655509,0.13740458,0.164424514,0.121338912
23.6254,0.063660477,0.17218543,0.050675676,0.081272085,0.09693166,0.15648855,0.140508221,0.119246862
23.6451,0.112732095,0.152317881,0.06981982,0.09540636,0.119944212,0.217557252,0.139013453,0.150627615
23.6648,0.084880637,0.176600442,0.064189189,0.123674912,0.124128312,0.198473282,0.110612855,0.112970711
23.6845,0.119363395,0.152317881,0.074324324,0.141342756,0.125523013,0.179389313,0.08819133,0.121338912
23.7042,0.110079576,0.176600442,0.093468468,0.120141343,0.10251046,0.118320611,0.07922272,0.077405858
23.7239,0.136604775,0.174392936,0.083333333,0.084805654,0.107391911,0.122137405,0.064275037,0.077405858
23.7436,0.116710875,0.134657837,0.073198198,0.134275618,0.086471409,0.103053435,0.064275037,0.075313808
23.7633,0.157824934,0.088300221,0.059684685,0.127208481,0.072524407,0.08778626,0.070254111,0.064853556
23.783,0.140583554,0.12803532,0.063063063,0.16254417,0.080892608,0.110687023,0.059790732,0.066945607
23.8027,0.136604775,0.092715232,0.046171171,0.127208481,0.055788006,0.06870229,0.059790732,0.062761506
23.8224,0.156498674,0.103752759,0.041666667,0.106007067,0.059972106,0.064885496,0.061285501,0.062761506
23.8421,0.147214854,0.097130243,0.033783784,0.102473498,0.057182706,0.076335878,0.046337818,0.085774059
23.8618,0.122015915,0.079470199,0.039414414,0.134275618,0.055788006,0.099236641,0.052316891,0.073221757
23.8816,0.127320955,0.086092715,0.038288288,0.081272085,0.044630404,0.095419847,0.043348281,0.066945607
23.9013,0.087533156,0.077262693,0.031531532,0.081272085,0.047419805,0.095419847,0.050822123,0.046025105
23.921,0.076923077,0.070640177,0.033783784,0.09540636,0.038354254,0.049618321,0.056801196,0.037656904
23.9407,0.082228117,0.068432671,0.033783784,0.056537102,0.039051604,0.06870229,0.050822123,0.035564854
23.9604,0.076923077,0.061810155,0.023648649,0.091872792,0.037656904,0.06870229,0.047832586,0.033472803
23.9801,0.067639257,0.050772627,0.023648649,0.053003534,0.029986053,0.034351145,0.044843049,0.039748954
23.9998,0.078249337,0.052980132,0.02027027,0.06360424,0.033472803,0.038167939,0.047832586,0.050209205
24.0195,0.063660477,0.072847682,0.024774775,0.081272085,0.025801953,0.083969466,0.055306428,0.066945607
24.0392,0.068965517,0.061810155,0.03490991,0.084805654,0.026499303,0.06870229,0.049327354,0.035564854
24.0589,0.062334218,0.068432671,0.025900901,0.084805654,0.038354254,0.061068702,0.064275037,0.066945607
24.0786,0.055702918,0.057395143,0.027027027,0.091872792,0.048117155,0.061068702,0.073243647,0.056485356
24.0983,0.054376658,0.070640177,0.024774775,0.070671378,0.046722455,0.083969466,0.070254111,0.069037657
24.118,0.041114058,0.081677704,0.023648649,0.084805654,0.043235704,0.095419847,0.062780269,0.064853556
24.1377,0.064986737,0.070640177,0.038288288,0.067137809,0.052998605,0.118320611,0.074738416,0.046025105
24.1574,0.055702918,0.075055188,0.041666667,0.074204947,0.054393305,0.076335878,0.09715994,0.071129707
24.1771,0.057029178,0.070640177,0.024774775,0.074204947,0.059972106,0.095419847,0.07922272,0.060669456
24.1969,0.074270557,0.094922737,0.041666667,0.081272085,0.062761506,0.110687023,0.091180867,0.062761506
24.2166,0.057029178,0.086092715,0.028153153,0.084805654,0.052998605,0.091603053,0.073243647,0.062761506
24.2363,0.059681698,0.110375276,0.032657658,0.077738516,0.051603905,0.106870229,0.077727952,0.058577406
24.256,0.070291777,0.06401766,0.029279279,0.084805654,0.052301255,0.06870229,0.058295964,0.066945607
24.2757,0.079575597,0.072847682,0.03490991,0.091872792,0.053695955,0.083969466,0.049327354,0.039748954
24.2954,0.076923077,0.059602649,0.041666667,0.088339223,0.039748954,0.091603053,0.064275037,0.054393305
24.3151,0.078249337,0.088300221,0.036036036,0.09540636,0.045327755,0.061068702,0.056801196,0.039748954
24.3348,0.055702918,0.06401766,0.037162162,0.09540636,0.035564854,0.091603053,0.050822123,0.031380753
24.3545,0.083554377,0.066225166,0.029279279,0.098939929,0.030683403,0.064885496,0.049327354,0.033472803
24.3742,0.076923077,0.061810155,0.033783784,0.098939929,0.031380753,0.103053435,0.077727952,0.041841004
24.3939,0.064986737,0.08388521,0.027027027,0.056537102,0.039051604,0.080152672,0.080717489,0.052301255
24.4136,0.080901857,0.088300221,0.03490991,0.053003534,0.041143654,0.053435115,0.086696562,0.058577406
24.4333,0.061007958,0.06401766,0.029279279,0.077738516,0.041841004,0.099236641,0.067264574,0.048117155
24.453,0.053050398,0.066225166,0.039414414,0.06360424,0.046025105,0.072519084,0.073243647,0.073221757
24.4727,0.058355438,0.094922737,0.037162162,0.084805654,0.048117155,0.103053435,0.076233184,0.056485356
24.4925,0.062334218,0.110375276,0.027027027,0.081272085,0.060669456,0.106870229,0.091180867,0.083682008
24.5122,0.067639257,0.097130243,0.032657658,0.088339223,0.062761506,0.129770992,0.074738416,0.09623431
24.5319,0.055702918,0.101545254,0.043918919,0.060070671,0.067642957,0.133587786,0.067264574,0.092050209
24.5516,0.082228117,0.094922737,0.051801802,0.067137809,0.059972106,0.091603053,0.077727952,0.081589958
24.5713,0.071618037,0.110375276,0.046171171,0.091872792,0.052301255,0.114503817,0.056801196,0.083682008
24.591,0.091511936,0.094922737,0.028153153,0.127208481,0.057880056,0.095419847,0.077727952,0.054393305
24.6107,0.076923077,0.112582781,0.047297297,0.09540636,0.050906555,0.08778626,0.056801196,0.069037657
24.6304,0.111405836,0.132450331,0.036036036,0.084805654,0.048814505,0.076335878,0.082212257,0.071129707
24.6501,0.111405836,0.105960265,0.033783784,0.102473498,0.059274756,0.091603053,0.077727952,0.066945607
24.6698,0.098143236,0.105960265,0.042792793,0.130742049,0.048117155,0.095419847,0.095665172,0.058577406
24.6895,0.071618037,0.130242826,0.043918919,0.123674912,0.039748954,0.076335878,0.058295964,0.085774059
24.7092,0.087533156,0.103752759,0.048423423,0.102473498,0.047419805,0.099236641,0.095665172,0.10041841
24.7289,0.107427056,0.088300221,0.051801802,0.116607774,0.056485356,0.103053435,0.064275037,0.092050209
24.7486,0.071618037,0.090507726,0.05518018,0.067137809,0.055090656,0.122137405,0.053811659,0.058577406
24.7683,0.090185676,0.090507726,0.052927928,0.091872792,0.059972106,0.106870229,0.055306428,0.054393305
24.7881,0.080901857,0.105960265,0.037162162,0.098939929,0.029986053,0.083969466,0.046337818,0.052301255
24.8078,0.072944297,0.097130243,0.052927928,0.134275618,0.043933054,0.091603053,0.053811659,0.058577406
24.8275,0.084880637,0.08388521,0.043918919,0.102473498,0.039051604,0.06870229,0.064275037,0.052301255
24.8472,0.082228117,0.086092715,0.039414414,0.123674912,0.036262204,0.049618321,0.050822123,0.037656904
24.8669,0.072944297,0.050772627,0.039414414,0.113074205,0.029986053,0.049618321,0.046337818,0.041841004
24.8866,0.075596817,0.08388521,0.031531532,0.077738516,0.026499303,0.045801527,0.040358744,0.037656904
24.9063,0.062334218,0.048565121,0.024774775,0.081272085,0.028591353,0.083969466,0.040358744,0.023012552
24.926,0.054376658,0.059602649,0.021396396,0.077738516,0.027196653,0.076335878,0.049327354,0.029288703
24.9457,0.062334218,0.050772627,0.022522523,0.070671378,0.023012552,0.049618321,0.037369208,0.033472803
24.9654,0.055702918,0.046357616,0.027027027,0.053003534,0.023709902,0.057251908,0.041853513,0.031380753
24.9851,0.045092838,0.052980132,0.021396396,0.084805654,0.021617852,0.080152672,0.052316891,0.056485356
25.0048,0.037135279,0.075055188,0.024774775,0.053003534,0.018131102,0.041984733,0.064275037,0.027196653
25.0245,0.051724138,0.04415011,0.018018018,0.049469965,0.029288703,0.049618321,0.047832586,0.050209205
25.0442,0.038461538,0.050772627,0.022522523,0.067137809,0.023709902,0.064885496,0.053811659,0.033472803
25.0639,0.023872679,0.050772627,0.015765766,0.045936396,0.020920502,0.049618321,0.058295964,0.029288703
25.0836,0.029177719,0.066225166,0.031531532,0.042402827,0.020920502,0.06870229,0.059790732,0.046025105
25.1034,0.035809019,0.06401766,0.025900901,0.038869258,0.029986053,0.049618321,0.046337818,0.035564854
25.1231,0.038461538,0.039735099,0.029279279,0.056537102,0.024407252,0.099236641,0.056801196,0.041841004
25.1428,0.037135279,0.070640177,0.022522523,0.045936396,0.033472803,0.091603053,0.067264574,0.048117155
25.1625,0.046419098,0.041942605,0.024774775,0.088339223,0.034170153,0.080152672,0.041853513,0.035564854
25.1822,0.027851459,0.030905077,0.027027027,0.067137809,0.032775453,0.049618321,0.050822123,0.043933054
25.2019,0.031830239,0.050772627,0.028153153,0.06360424,0.030683403,0.049618321,0.068759342,0.035564854
25.2216,0.034482759,0.057395143,0.021396396,0.067137809,0.029288703,0.08778626,0.050822123,0.043933054
25.2413,0.037135279,0.055187638,0.027027027,0.106007067,0.046025105,0.080152672,0.055306428,0.052301255
25.261,0.055702918,0.070640177,0.028153153,0.070671378,0.041143654,0.080152672,0.046337818,0.052301255
25.2807,0.059681698,0.066225166,0.032657658,0.042402827,0.047419805,0.080152672,0.046337818,0.071129707
25.3004,0.058355438,0.08388521,0.038288288,0.056537102,0.040446304,0.095419847,0.071748879,0.050209205
25.3201,0.051724138,0.072847682,0.029279279,0.06360424,0.043235704,0.08778626,0.052316891,0.048117155
25.3398,0.045092838,0.059602649,0.027027027,0.074204947,0.049511855,0.122137405,0.067264574,0.046025105
25.3595,0.062334218,0.070640177,0.027027027,0.070671378,0.029986053,0.080152672,0.064275037,0.050209205
25.3792,0.049071618,0.075055188,0.028153153,0.081272085,0.034170153,0.095419847,0.058295964,0.054393305
25.399,0.059681698,0.059602649,0.027027027,0.077738516,0.041143654,0.091603053,0.046337818,0.037656904
25.4187,0.070291777,0.088300221,0.033783784,0.081272085,0.035564854,0.106870229,0.044843049,0.037656904
25.4384,0.046419098,0.072847682,0.028153153,0.067137809,0.030683403,0.06870229,0.043348281,0.058577406
25.4581,0.047745358,0.04415011,0.025900901,0.045936396,0.038354254,0.06870229,0.043348281,0.046025105
25.4778,0.051724138,0.06401766,0.025900901,0.098939929,0.032078103,0.064885496,0.040358744,0.048117155
25.4975,0.053050398,0.06401766,0.03490991,0.035335689,0.032078103,0.053435115,0.050822123,0.031380753
25.5172,0.059681698,0.075055188,0.028153153,0.067137809,0.025801953,0.049618321,0.043348281,0.056485356
25.5369,0.051724138,0.06401766,0.02027027,0.056537102,0.027196653,0.053435115,0.055306428,0.050209205
25.5566,0.051724138,0.061810155,0.027027027,0.06360424,0.027196653,0.045801527,0.059790732,0.039748954
25.5763,0.053050398,0.06401766,0.023648649,0.049469965,0.027196653,0.08778626,0.034379671,0.050209205
25.596,0.043766578,0.041942605,0.031531532,0.06360424,0.032078103,0.045801527,0.031390135,0.043933054
25.6157,0.045092838,0.035320088,0.02027027,0.053003534,0.029986053,0.06870229,0.053811659,0.039748954
25.6354,0.045092838,0.048565121,0.023648649,0.056537102,0.027894003,0.064885496,0.035874439,0.029288703
25.6551,0.047745358,0.061810155,0.025900901,0.060070671,0.027894003,0.076335878,0.050822123,0.039748954
25.6748,0.039787798,0.066225166,0.027027027,0.049469965,0.031380753,0.038167939,0.062780269,0.037656904
25.6946,0.042440318,0.052980132,0.028153153,0.056537102,0.034867503,0.049618321,0.058295964,0.033472803
25.7143,0.049071618,0.061810155,0.030405405,0.053003534,0.022315202,0.095419847,0.050822123,0.029288703
25.734,0.045092838,0.061810155,0.024774775,0.06360424,0.023709902,0.061068702,0.058295964,0.035564854
25.7537,0.031830239,0.079470199,0.023648649,0.067137809,0.023012552,0.076335878,0.053811659,0.031380753
25.7734,0.031830239,0.068432671,0.024774775,0.038869258,0.034867503,0.049618321,0.055306428,0.052301255
25.7931,0.034482759,0.081677704,0.024774775,0.067137809,0.020223152,0.08778626,0.044843049,0.041841004
25.8128,0.050397878,0.08388521,0.032657658,0.06360424,0.035564854,0.049618321,0.029895366,0.031380753
25.8325,0.027851459,0.061810155,0.02027027,0.056537102,0.028591353,0.099236641,0.034379671,0.041841004
25.8522,0.047745358,0.070640177,0.03490991,0.049469965,0.025104603,0.103053435,0.040358744,0.041841004
25.8719,0.041114058,0.055187638,0.031531532,0.088339223,0.028591353,0.049618321,0.049327354,0.041841004
25.8916,0.030503979,0.072847682,0.024774775,0.060070671,0.023709902,0.057251908,0.029895366,0.041841004
25.9113,0.030503979,0.04415011,0.016891892,0.067137809,0.033472803,0.072519084,0.040358744,0.054393305
25.931,0.033156499,0.055187638,0.02027027,0.045936396,0.023012552,0.064885496,0.065769806,0.039748954
25.9507,0.035809019,0.066225166,0.02027027,0.081272085,0.030683403,0.072519084,0.068759342,0.050209205
25.9704,0.034482759,0.055187638,0.024774775,0.067137809,0.036262204,0.06870229,0.070254111,0.060669456
25.9901,0.050397878,0.048565121,0.021396396,0.06360424,0.034170153,0.057251908,0.080717489,0.064853556
26.0099,0.045092838,0.077262693,0.036036036,0.042402827,0.043235704,0.064885496,0.076233184,0.087866109
26.0296,0.043766578,0.072847682,0.041666667,0.056537102,0.045327755,0.13740458,0.080717489,0.071129707
26.0493,0.059681698,0.103752759,0.036036036,0.067137809,0.060669456,0.08778626,0.071748879,0.071129707
26.069,0.067639257,0.097130243,0.04954955,0.088339223,0.056485356,0.095419847,0.074738416,0.081589958
26.0887,0.066312997,0.10816777,0.036036036,0.053003534,0.050906555,0.141221374,0.055306428,0.069037657
26.1084,0.059681698,0.077262693,0.046171171,0.067137809,0.048117155,0.091603053,0.044843049,0.066945607
26.1281,0.063660477,0.092715232,0.051801802,0.084805654,0.062761506,0.099236641,0.070254111,0.043933054
26.1478,0.058355438,0.050772627,0.042792793,0.077738516,0.043933054,0.099236641,0.052316891,0.052301255
26.1675,0.075596817,0.10816777,0.047297297,0.09540636,0.040446304,0.057251908,0.038863976,0.052301255
26.1872,0.071618037,0.101545254,0.032657658,0.09540636,0.034170153,0.057251908,0.043348281,0.058577406
26.2069,0.067639257,0.055187638,0.025900901,0.102473498,0.033472803,0.08778626,0.073243647,0.052301255
26.2266,0.083554377,0.066225166,0.021396396,0.102473498,0.024407252,0.103053435,0.056801196,0.046025105
26.2463,0.086206897,0.077262693,0.028153153,0.067137809,0.032078103,0.076335878,0.046337818,0.050209205
26.266,0.078249337,0.050772627,0.024774775,0.081272085,0.029288703,0.061068702,0.032884903,0.050209205
26.2857,0.054376658,0.057395143,0.022522523,0.056537102,0.037656904,0.061068702,0.044843049,0.054393305
26.3055,0.054376658,0.077262693,0.023648649,0.067137809,0.031380753,0.064885496,0.07922272,0.058577406
26.3252,0.062334218,0.075055188,0.030405405,0.053003534,0.034867503,0.122137405,0.044843049,0.056485356
26.3449,0.054376658,0.068432671,0.027027027,0.06360424,0.029288703,0.080152672,0.044843049,0.050209205
26.3646,0.058355438,0.059602649,0.036036036,0.042402827,0.037656904,0.061068702,0.038863976,0.043933054
26.3843,0.041114058,0.057395143,0.030405405,0.045936396,0.025801953,0.083969466,0.037369208,0.043933054
26.404,0.038461538,0.072847682,0.029279279,0.06360424,0.036959554,0.08778626,0.049327354,0.043933054
26.4237,0.043766578,0.057395143,0.028153153,0.035335689,0.036262204,0.076335878,0.049327354,0.039748954
26.4434,0.038461538,0.052980132,0.022522523,0.053003534,0.028591353,0.057251908,0.058295964,0.043933054
26.4631,0.037135279,0.041942605,0.02027027,0.053003534,0.034867503,0.061068702,0.049327354,0.050209205
