id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
165,0.812,1.23,0.573,2.149,0.5182,4.488,4.3975,-0.2011,-1.8704,5.0741,5.7901,10.8642,3.8802,91.08,65.04,86.829,0.647,56.006,0.1549,6.547,4.35,3.8524,-0.3108,-1.5433,5.2517,6.2605,11.3663,3.8247,85.8175,1.4241,93.7687,0.2562,19.0883,-0.0988,-0.3419
166,6.73,8.426,6.029,1.398,35.5738,13.723,12.8869,-0.2697,-1.7283,16.8755,14.6059,31.4815,11.0621,115.19,54.42,88.343,0.654,33.251,0.1649,771.0118,4.9922,3.9951,-0.2402,-2.4651,9.7918,9.8392,19.799,7.3511,89.5089,0.4033,107.0686,0.1044,48.3996,-0.2078,-0.7641
167,5.513,9.53,3.606,2.642,23.8683,13.0792,12.0144,-0.0775,-1.6822,15.1101,16.3714,31.4815,10.5095,98.19,69.27,87.974,0.752,62.659,0.1515,440.0641,4.9846,3.9886,-0.2315,-1.8769,9.6722,9.765,19.6516,7.1184,89.1347,0.5978,103.4901,0.1437,47.6417,-0.1093,-0.5469
168,2.36,3.09,2.099,1.472,4.3743,4.9444,4.8526,-0.1007,-1.8719,5.3521,8.2281,13.5802,4.4384,55.36,55.81,86.375,0.845,117.245,0.162,48.0897,4.541,3.8874,-0.2894,-1.3742,5.8247,7.054,12.9515,3.9784,86.6332,1.1936,96.2951,0.2088,31.6981,-0.0987,-0.3832
169,3.494,4.485,3.091,1.451,9.587,7.0453,6.3786,0.0559,-1.5405,7.8705,12.9937,20.8642,5.4852,114.69,55.42,88.007,0.579,2.861,0.3784,185.0628,4.8878,3.9525,-0.3167,-1.3525,7.7648,8.9208,17.396,4.9639,88.134,0.607,82.9611,0.2065,44.2096,-0.1192,-0.1822
170,3.646,4.359,3.25,1.341,10.4405,7.4253,6.7123,-0.4725,-1.4831,10.1472,12.1985,22.3457,5.1633,106.94,53.29,88.0,0.539,177.733,0.1818,200.6333,4.969,3.9882,-0.3047,-2.2108,9.0019,9.5367,18.8936,5.8675,89.2257,0.3085,111.0035,0.1519,44.382,-0.0474,-0.5684
171,1.625,1.995,1.356,1.472,2.0729,3.7518,3.4895,-0.6195,-1.4881,5.2342,5.2596,10.4938,2.6171,89.94,55.8,85.064,0.923,146.385,0.1607,16.7579,4.1236,3.8606,-0.2713,-1.7083,4.8907,5.6969,10.2136,3.7609,86.1341,1.5766,102.6851,0.2521,16.7651,-0.0575,-0.3753
172,5.295,9.599,3.29,2.918,22.0241,6.972,6.6151,0.5978,-1.3048,5.5889,19.1025,24.6914,8.1029,132.0,71.08,87.544,0.731,40.836,0.2079,350.9478,4.9066,3.952,-0.2524,-1.2104,8.727,9.2544,18.5028,5.7596,87.6399,1.0536,97.8373,0.166,43.8559,-0.0037,-0.2034
173,3.294,4.32,2.605,1.658,8.52,7.9469,7.5679,-0.3058,-1.7409,9.6725,11.809,21.4815,6.2476,115.1,58.91,87.857,0.575,29.386,0.1646,155.2769,4.9527,3.9713,-0.3015,-1.5661,9.0167,9.4648,18.9164,5.9445,88.5738,0.5542,90.841,0.2006,42.2105,-0.0265,-0.1445
174,5.272,6.899,4.371,1.578,21.8259,5.3175,5.1096,-0.0442,-1.7621,5.7834,10.7598,16.5432,4.5858,65.14,57.64,86.771,0.808,133.544,0.1443,272.4568,4.8398,3.9524,-0.2588,-1.3765,7.2293,8.8618,16.666,4.3087,87.8461,0.7125,89.9524,0.1473,46.8282,-0.0761,-0.1134
175,0.903,1.202,0.755,1.593,0.6401,3.9044,3.8777,-0.0365,-1.947,4.0268,5.3559,9.3827,3.7392,130.2,57.89,85.256,0.957,139.889,0.2151,5.4493,3.9461,3.7809,-0.2648,-1.2943,4.6535,5.4024,9.8451,3.6756,84.289,2.2393,97.7477,0.2654,16.4263,-0.0699,-0.2465
176,5.857,8.887,4.342,2.047,26.9471,5.3244,5.1307,0.4047,-1.5996,4.6204,11.429,16.0494,5.7677,123.22,63.96,86.706,0.862,20.862,0.1472,324.0662,4.7713,3.9381,-0.2819,-1.4796,6.9398,8.4311,15.8564,4.1408,87.454,0.8435,91.5096,0.1548,43.0826,-0.0563,-0.095
177,2.449,3.529,2.012,1.754,4.7096,4.1871,4.1045,-0.2349,-1.8661,4.7974,7.3013,12.0988,3.5864,89.3,60.31,84.788,1.096,68.165,0.0723,36.1689,4.3137,3.892,-0.2919,-1.6058,5.2736,6.5447,11.5091,3.5978,86.9707,1.4095,104.6944,0.1729,31.6747,-0.031,-0.3723
178,4.228,5.436,3.578,1.519,14.0375,4.8584,4.6556,-0.1876,-1.7291,5.6415,9.5437,15.1852,3.9631,89.47,56.65,86.968,0.76,177.72,0.1475,183.2229,4.7877,3.9517,-0.2656,-1.6435,6.7128,8.4741,15.6664,4.063,87.9609,0.6789,89.9244,0.144,46.0271,-0.1036,-0.1861
179,1.079,1.578,0.926,1.705,0.9145,5.2284,5.1734,0.1531,-1.8959,4.9383,8.2716,13.2099,5.4321,117.19,59.61,86.589,0.862,112.829,0.3317,10.4496,4.5896,3.8776,-0.3718,-1.6511,6.0775,6.8178,13.2259,4.1154,86.5094,1.1489,88.3689,0.2836,15.6634,-0.1294,-0.2031
180,0.788,1.118,0.601,1.859,0.4877,6.6442,6.5741,0.0628,-1.9144,6.5741,9.5988,16.1728,6.5741,39.94,61.72,87.762,0.397,130.128,0.3089,8.7454,4.7998,3.9327,-0.3302,-1.525,7.4643,8.0126,15.9041,4.7698,87.4762,0.973,99.039,0.2445,23.1341,-0.0409,-0.3726
181,1.677,2.658,1.484,1.791,2.21,4.3069,4.2128,0.3804,-1.7726,3.6336,7.7245,11.358,5.0118,164.75,60.82,86.263,0.924,94.508,0.1371,22.8899,4.1529,3.8155,-0.2936,-1.4883,4.7285,5.7576,10.5934,3.2796,85.2383,1.4203,84.3712,0.2082,25.5303,-0.1102,0.0492
182,1.206,1.848,0.867,2.132,1.1431,5.1373,5.0575,0.1465,-1.8434,4.9295,9.0212,13.9506,5.1924,117.65,64.87,87.557,0.861,17.138,0.4263,19.8848,4.21,3.7833,-0.3232,-1.3552,4.7545,5.7472,10.9387,3.6806,84.7441,1.6086,79.5453,0.2902,16.4954,-0.1398,-0.0827
183,0.965,1.48,0.662,2.235,0.7316,5.0212,4.9363,0.1556,-1.8599,4.7911,7.5546,12.3457,5.0906,126.07,65.9,87.935,0.51,29.221,0.7029,14.0176,4.2842,3.8147,-0.3286,-1.3386,5.0114,5.9839,11.0567,3.8499,85.1242,1.6399,87.1663,0.302,15.1806,-0.1318,-0.2472
184,8.023,8.89,7.698,1.155,50.5563,6.8093,6.2937,-0.1068,-1.5885,7.9767,14.2455,22.2222,5.2378,67.8,49.11,87.034,0.786,177.666,0.15,684.4729,4.9552,3.9735,-0.2614,-1.312,8.9054,9.6617,19.0358,5.4475,88.5609,0.5244,87.7584,0.1306,48.278,0.0601,0.1906
185,0.924,1.266,0.719,1.759,0.6706,4.8725,4.826,0.0574,-1.9199,4.826,7.0258,11.8519,4.826,156.22,60.38,86.935,0.815,61.307,0.1566,9.4469,4.5533,3.8279,-0.4298,-1.4246,5.6357,6.7186,13.3805,3.7952,85.8982,1.0352,67.0179,0.2913,18.8242,-0.1633,0.1147
186,0.8,1.042,0.686,1.519,0.503,4.0003,3.9823,-0.0375,-1.963,4.1107,5.3954,9.5062,3.8616,134.21,56.64,84.935,0.996,107.876,0.243,3.6931,4.0634,3.8162,-0.2788,-1.5797,4.819,5.531,10.1701,3.7112,84.9401,1.9349,94.6553,0.2521,16.3935,-0.0906,-0.2614
187,1.042,1.349,0.839,1.608,0.8535,4.676,4.4485,-0.4955,-1.6505,6.1167,5.982,12.0988,3.4953,162.88,58.12,86.905,0.844,43.739,0.3796,10.8414,4.4806,3.883,-0.3248,-1.3834,5.5833,6.8734,12.2388,3.8133,86.4897,1.293,104.7322,0.2241,24.9437,-0.0376,-0.4216
188,3.606,4.559,2.958,1.541,10.2119,5.4869,5.0589,-0.4741,-1.5083,7.3716,10.0358,17.4074,3.8508,62.19,57.03,87.045,0.694,157.12,0.171,134.2224,4.92,3.9765,-0.2595,-1.7061,7.7889,9.1902,17.512,4.7352,88.7784,0.4317,103.6557,0.1466,46.2053,-0.0158,-0.4413
189,4.198,5.533,3.316,1.669,13.8394,5.955,5.5107,-0.0362,-1.5576,6.8153,12.444,19.2593,4.7018,55.4,59.07,87.549,0.82,11.635,0.1693,226.0881,4.9273,3.9598,-0.3144,-1.1348,8.3727,9.3102,18.2623,5.1141,88.282,0.5353,86.0401,0.1895,45.2335,-0.0372,0.0514
190,1.407,1.88,1.281,1.467,1.5546,3.7316,3.6902,0.2038,-1.8911,3.4266,5.9561,9.3827,3.9977,84.98,55.73,85.019,0.884,58.119,0.1428,12.5619,4.087,3.8142,-0.287,-1.5275,4.7679,5.5726,10.2746,3.6363,85.1278,1.7859,91.9478,0.2543,17.1799,-0.0806,-0.2272
191,4.303,5.792,3.457,1.676,14.5405,8.2953,7.5615,-0.1858,-1.6096,10.1174,14.327,24.4444,6.3207,79.03,59.17,88.226,0.608,163.954,0.3075,328.3075,4.9781,3.9894,-0.2705,-1.9778,9.1632,9.6737,19.2571,6.0527,89.2968,0.2764,97.5287,0.1552,46.9669,0.0035,-0.4188
192,6.332,8.202,5.219,1.572,31.4891,6.9852,6.6755,0.0199,-1.7408,7.4304,13.8042,21.2346,6.0849,83.84,57.53,87.331,0.675,155.1,0.11,470.833,4.9672,3.9851,-0.2055,-1.5433,8.8853,9.6866,19.0724,5.6273,88.9756,0.4128,103.0273,0.128,48.5578,0.0392,-0.3657
193,0.836,0.913,0.801,1.14,0.5487,3.1682,2.7513,-0.9504,-0.9284,5.1852,3.4568,8.642,1.8724,71.42,48.74,84.753,0.994,168.053,0.4276,4.1568,3.8809,3.7954,-0.2512,-1.4255,4.6106,5.2356,9.5811,3.7141,84.6185,2.3316,101.3238,0.2582,16.2989,-0.0374,-0.2922
194,3.288,4.13,2.844,1.452,8.4896,5.4515,5.0261,-0.5322,-1.5061,7.4533,8.7196,16.1728,3.8035,33.42,55.45,86.734,0.796,179.427,0.2516,103.4791,4.927,3.9765,-0.3176,-1.8695,7.8798,9.1763,17.6341,4.6612,88.8308,0.37,93.02,0.1555,44.8723,0.0302,-0.2194
195,0.776,0.927,0.679,1.365,0.4725,3.761,3.567,-0.4494,-1.6612,4.8551,4.898,9.7531,2.8191,34.7,53.78,86.798,0.728,80.235,0.1478,5.9859,4.0032,3.8141,-0.2547,-1.4578,4.6958,5.3856,9.7057,3.7325,84.9649,2.0121,100.5608,0.2759,15.4571,-0.0408,-0.3075
196,4.812,6.054,3.95,1.533,18.1832,5.8301,5.291,-0.3581,-1.5014,7.6386,11.4973,19.1358,4.0859,114.62,56.88,87.188,0.879,25.216,0.3122,261.239,4.9614,3.9853,-0.323,-1.7163,8.4927,9.5925,18.6033,4.9235,89.1616,0.2732,91.8571,0.1343,48.5668,-0.0351,-0.1129
197,2.855,4.112,2.046,2.009,6.4015,5.2316,4.2235,-0.8363,-0.608,9.3156,9.3264,18.642,3.4735,174.12,63.54,87.198,0.896,3.992,0.3283,90.5965,4.9329,3.9762,-0.3593,-1.7532,7.952,9.2974,17.8589,4.5165,88.896,0.3223,83.5527,0.1529,47.0197,-0.0331,0.0894
198,0.836,1.165,0.621,1.875,0.5487,3.8223,3.7323,-0.2066,-1.8462,4.3543,5.0284,9.3827,3.2657,147.11,61.92,86.677,0.775,75.216,0.4634,6.752,4.066,3.8294,-0.2707,-1.5744,4.7657,5.5115,9.9453,3.7398,85.4419,1.7854,97.14,0.2701,15.7918,-0.0725,-0.3061
199,2.019,3.064,1.377,2.226,3.2007,3.9438,3.7178,-0.3243,-1.6536,4.9087,7.3135,12.2222,2.992,74.72,65.81,86.86,0.653,173.379,0.3825,38.9438,4.4659,3.8876,-0.2737,-1.2671,5.653,7.011,12.605,3.8613,86.7063,1.3697,101.5882,0.2014,33.2838,-0.0544,-0.4285
200,3.186,4.395,2.38,1.847,7.9713,4.1096,3.7829,-0.5032,-1.5192,5.5688,6.1596,11.7284,2.8643,107.49,61.56,85.887,0.868,28.532,0.1857,75.8657,4.5189,3.9061,-0.2746,-1.468,5.7314,7.1321,12.8368,3.8282,87.2185,1.091,99.5037,0.1846,36.0865,-0.0761,-0.4001
201,1.106,1.478,0.885,1.67,0.9602,3.718,3.6493,-0.2465,-1.8766,4.2705,4.6184,8.8889,3.1859,31.81,59.09,84.29,1.264,143.296,0.0752,6.9324,4.0625,3.7354,-0.3069,-1.1292,4.6221,5.4574,10.6344,3.613,83.4409,2.0445,81.8905,0.2859,17.0958,-0.1277,-0.0399
202,1.545,1.884,1.295,1.456,1.8747,3.5829,3.2158,-0.701,-1.2957,5.3114,4.5651,9.8765,2.3388,9.25,55.51,86.337,0.682,93.828,0.2265,20.6814,4.1103,3.6867,-0.3366,-0.7655,4.8227,5.8096,11.367,3.5623,82.3061,2.1263,77.6474,0.2765,21.3164,-0.1388,0.1077
203,3.538,4.319,3.109,1.389,9.8308,5.1933,4.3646,-0.6993,-1.016,8.1901,9.7112,17.9012,3.1932,18.59,54.26,87.393,0.881,19.886,0.2915,148.0196,4.9419,3.9674,-0.5855,-1.9125,8.4051,9.4317,18.6462,4.5514,88.9486,0.2252,43.8141,0.169,47.9684,-0.1947,0.8231
204,4.363,6.103,3.397,1.796,14.952,4.605,4.3873,0.0866,-1.6425,4.8141,10.0008,14.8148,4.0336,12.48,60.9,87.064,0.789,5.956,0.1585,196.5176,4.7064,3.8901,-0.3453,-0.9712,6.3693,8.0819,15.1733,3.8731,86.5782,0.9018,70.5759,0.2055,42.3607,-0.1345,0.2258
205,3.538,4.566,3.34,1.367,9.8308,4.8127,4.3832,-0.0113,-1.5029,5.5361,10.0195,15.5556,3.6966,173.25,53.81,87.08,0.711,13.268,0.1952,131.993,4.8467,3.9253,-0.4084,-1.3113,7.3386,8.8315,17.0423,4.3351,87.6125,0.5637,60.0216,0.1978,45.796,-0.1646,0.5354
206,1.915,2.83,1.533,1.846,2.8807,5.0311,4.8687,-0.2235,-1.7906,5.8425,9.3427,15.1852,4.1732,129.53,61.55,87.179,0.674,37.589,0.3873,40.4794,4.7872,3.8962,-0.5151,-1.5405,6.8997,8.5779,16.5221,4.0181,87.2923,0.5551,49.6852,0.2129,42.7211,-0.2736,0.6764
207,0.945,1.198,0.779,1.539,0.7011,3.6986,3.4984,-0.4845,-1.6417,4.844,4.4153,9.2593,2.7379,137.25,56.98,85.909,0.734,34.413,0.2469,7.0333,4.0097,3.674,-0.3359,-0.811,4.5425,5.5439,10.8386,3.4477,82.458,2.0831,75.1638,0.2695,21.2189,-0.1586,0.0801
208,2.975,4.709,2.749,1.713,6.9502,7.1069,6.8539,0.302,-1.6554,6.5275,14.8305,21.358,7.2146,156.89,59.72,88.426,0.445,4.888,0.2225,168.3374,4.9699,3.973,-0.7033,-2.2205,8.8947,9.6297,19.2125,5.1267,89.2436,0.1332,36.9243,0.1937,47.4539,-0.3011,0.8796
209,2.368,3.14,2.059,1.525,4.4048,6.0473,5.6846,-0.2784,-1.6698,7.4145,9.9929,17.4074,4.6838,166.09,56.74,87.59,0.794,62.328,0.0865,72.6828,4.951,3.9618,-0.6656,-2.0396,8.4808,9.4759,18.7675,4.7149,88.9793,0.1877,40.1571,0.1938,46.7457,-0.2947,0.8487
