id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
148,1.14,1.285,1.048,1.226,1.0212,3.7388,3.0057,-1.2852,-0.1482,7.0886,4.6398,11.7284,1.921,102.53,50.8,87.191,0.981,7.855,0.1717,14.4176,4.4235,3.8595,-0.6103,-1.5917,6.1711,5.521,11.7081,3.3593,89.0865,0.3252,71.6531,0.3868,5.7541,0.4392,-0.4622
149,2.336,2.595,2.175,1.193,4.2867,4.7778,4.3481,-0.6827,-1.3584,6.9411,7.3799,14.321,3.1682,9.81,50.03,87.76,0.958,132.056,0.111,76.8489,4.7949,3.95,-0.37,-1.8198,6.0605,8.2296,14.4604,3.5939,88.637,0.3178,92.4417,0.1227,47.9651,0.007,0.5179
150,1.594,2.179,1.483,1.469,1.9966,3.9259,3.8021,0.492,-1.6707,3.137,8.0358,11.1728,4.8252,145.92,55.75,87.495,1.039,63.778,0.2293,31.2106,4.2067,3.8181,-0.1016,-1.7167,4.4296,7.2994,11.7493,3.752,87.5939,0.5271,90.3054,0.2471,33.8205,-0.5637,0.5109
151,1.631,2.245,1.226,1.83,2.0881,5.6406,4.9631,-0.8555,-1.0685,8.896,6.8447,15.7407,3.4415,161.37,61.35,88.142,0.649,124.437,0.0892,43.4583,4.9023,3.9695,-0.3984,-1.2747,7.5848,7.6469,15.2393,4.5017,89.3626,0.0953,76.8439,0.2366,39.8811,-0.3475,0.3722
152,2.866,3.552,2.356,1.508,6.451,4.2126,3.952,-0.5492,-1.5583,5.6973,6.6484,12.3457,3.0253,49.37,56.44,86.954,1.05,129.885,0.1867,85.0032,4.3984,3.8616,-0.5587,-1.4945,5.8101,6.2066,12.0093,2.9883,88.2688,0.6451,106.882,0.1118,40.3315,0.3873,0.0842
153,2.874,3.28,2.711,1.21,6.4853,4.4068,4.0925,-0.6319,-1.4778,6.1805,7.0294,13.2099,3.0622,126.0,50.43,87.453,0.921,178.365,0.1372,103.7564,4.6738,3.9407,-0.4419,-2.1542,5.7575,7.8787,13.6597,3.5092,89.0678,0.3081,124.6343,0.1438,45.2378,-0.418,-0.3915
154,1.901,3.115,1.37,2.274,2.8387,4.0289,3.973,0.249,-1.8497,3.6309,7.974,11.6049,4.3863,114.44,66.26,87.456,0.914,9.448,0.1878,43.7445,4.5628,3.9006,-0.1535,-1.8988,5.0564,8.0728,13.2313,3.9271,88.6975,0.3847,87.9179,0.3178,40.4729,-0.5931,-0.4318
155,1.798,2.437,1.587,1.535,2.5377,4.1493,3.9339,-0.3822,-1.6602,5.2419,7.1038,12.3457,3.1483,155.68,56.92,87.939,0.737,8.334,0.1304,47.7371,4.5836,3.8715,-0.2236,-1.3687,5.4341,8.1522,13.7061,3.7542,87.262,0.7525,77.5694,0.2231,46.1364,-0.3677,0.312
156,0.418,0.572,0.312,1.829,0.1372,3.9638,3.9027,-0.2575,-1.8929,4.5532,4.3357,8.8889,3.4149,53.14,61.33,87.446,0.547,107.343,0.5046,2.1184,4.1282,3.7218,-0.4174,-1.6288,5.2665,5.3594,10.6097,3.3139,88.5835,0.5547,87.9343,0.4154,6.3965,0.3697,-0.581
157,2.087,2.796,1.675,1.67,3.4217,6.2362,6.0883,0.0359,-1.8161,6.4107,9.33,15.7407,5.7968,150.87,59.08,88.693,0.423,29.898,0.1722,94.5729,4.9242,3.9785,-0.3356,-1.7586,7.1049,8.7636,16.0158,4.2706,89.1777,0.1269,76.3838,0.1699,48.6985,-0.4278,0.5734
158,0.856,1.269,0.615,2.063,0.5754,4.629,3.9658,-1.1578,-0.6159,8.0935,4.1904,12.284,2.6264,84.04,64.14,86.272,0.934,6.614,0.2966,6.2592,4.6533,3.9297,-0.8121,-2.0327,6.7487,4.974,11.9217,3.1054,89.6758,0.1154,103.2881,0.3004,3.776,0.6959,-0.4358
159,0.992,1.184,0.872,1.358,0.7735,3.7155,3.0473,-0.783,-0.7307,6.1401,6.2673,12.4074,2.0266,2.43,53.64,88.056,0.828,167.908,0.4232,15.3833,4.0539,3.683,-0.2737,-1.1754,4.913,6.1818,11.0642,3.6277,86.9937,0.6984,82.4194,0.3035,16.1786,-0.2728,0.5723
160,1.812,2.16,1.706,1.266,2.5796,4.2798,3.9219,-0.7215,-1.3492,6.2573,5.9032,12.1605,2.856,159.5,51.7,87.269,0.953,113.989,0.3952,37.8579,4.6196,3.9197,-0.2807,-1.5458,5.6093,7.4776,13.0739,3.9029,88.6225,0.2636,87.256,0.269,32.1098,-0.402,0.5781
161,3.084,3.427,3.219,1.065,7.4684,5.3874,5.3063,-0.0844,-1.8795,5.767,9.6034,15.3704,4.9137,123.6,46.79,87.453,0.955,10.242,0.1733,119.7421,4.8832,3.9716,-0.2257,-1.7495,6.6065,8.6108,15.3589,4.3728,89.2828,0.1616,80.1622,0.2807,46.3388,-0.5109,-0.1569
