id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
286,1.204,1.596,0.965,1.654,1.1393,4.1189,3.5205,-1.0257,-0.773,6.9713,5.2509,12.2222,2.3549,0.56,58.84,87.693,0.668,92.473,0.2608,18.7726,4.4398,3.8539,-0.3593,-1.5262,5.4899,6.2132,11.7708,3.5723,88.6294,0.5584,103.1283,0.2545,17.605,0.0352,0.7449
287,1.708,2.07,1.494,1.385,2.29,4.8515,4.6984,-0.2513,-1.7818,5.6949,9.1199,14.8148,3.9987,33.07,54.18,88.216,0.701,121.177,0.2175,49.2608,4.8379,3.9545,-0.4035,-1.8057,6.5433,8.4561,15.1385,3.7426,89.4162,0.2338,114.417,0.1958,45.4879,0.5764,0.6363
288,1.079,1.378,1.237,1.114,0.9145,3.4548,3.3986,0.3459,-1.8538,2.9277,5.2205,8.1481,4.0499,83.36,48.08,86.011,1.42,152.332,0.3864,9.7964,3.6154,3.5199,-0.1459,-1.5895,4.1477,5.2344,9.3299,3.4649,87.1572,0.6724,116.6419,0.4114,6.8432,0.0202,-0.6535
289,0.406,0.634,0.273,2.325,0.1296,3.7952,3.5074,-0.7093,-1.403,5.4802,4.3963,9.8765,2.5789,89.96,66.73,87.221,0.964,7.144,0.5237,1.931,4.3026,3.8378,-0.2729,-1.4432,5.1724,6.0636,11.2046,3.7566,88.3974,0.4036,48.6455,0.5151,6.1978,0.0671,-0.2819
290,0.747,0.972,0.684,1.421,0.4382,4.7363,4.6327,-0.3908,-1.8298,5.7758,4.965,10.7407,3.8673,12.12,54.87,86.138,0.903,14.111,0.1097,4.4272,4.538,3.8922,-0.5095,-1.6877,5.9574,5.5282,11.5687,3.5551,88.8216,0.3418,56.3778,0.339,7.3272,0.1729,0.3963
291,2.587,3.34,2.114,1.579,5.2545,5.6098,4.8712,-0.8794,-1.0091,8.9998,6.741,15.7407,3.3576,105.26,57.66,88.174,0.671,174.268,0.2554,114.0658,4.8756,3.9676,-0.5132,-1.7097,7.5043,8.3829,15.905,4.0112,89.1389,0.168,109.9595,0.2076,48.3248,-0.2681,-0.8513
292,2.589,3.469,2.087,1.663,5.266,5.6392,5.1386,-0.6092,-1.3984,8.0069,7.7339,15.7407,3.7833,110.0,58.97,87.593,0.962,18.38,0.2153,90.3267,4.8363,3.9703,-0.447,-1.6351,7.2099,8.2576,15.4884,4.1233,89.2771,0.1512,60.8512,0.2105,47.5786,-0.4932,-0.6865
293,0.672,1.283,0.392,3.271,0.3544,5.113,5.0542,0.2544,-1.8913,4.5531,7.4839,12.037,5.6792,67.38,73.0,87.873,0.791,153.769,0.7299,6.9608,4.6343,3.8696,-0.2461,-1.5228,5.8124,7.107,12.8838,3.9426,88.4207,0.3545,122.0098,0.5864,12.2511,0.224,-0.7601
294,0.98,1.779,0.693,2.567,0.7545,3.164,3.0895,0.4092,-1.7479,2.6294,7.062,9.6914,3.7449,108.56,68.71,87.329,0.809,16.576,0.4504,10.9745,3.3656,3.3227,0.0052,-1.2795,3.6994,5.3647,9.0653,3.6435,86.8516,0.9648,97.424,0.5014,5.9881,0.0621,-0.518
295,1.844,2.28,1.558,1.463,2.6711,4.947,4.8129,-0.1871,-1.8021,5.632,9.5532,15.1852,4.2019,51.65,55.65,88.101,0.967,147.444,0.3568,59.658,4.7768,3.9171,-0.2845,-1.2582,6.4234,8.5889,15.224,3.9684,88.5165,0.3966,135.7162,0.3022,46.5009,0.5198,-0.3477
