id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
79,2.438,5.181,1.411,3.671,4.6677,10.6112,10.0223,0.6917,-1.4323,7.7094,21.6116,29.321,14.3175,57.24,74.76,87.485,0.531,159.582,0.3817,75.5083,4.9858,3.9927,0.0443,-1.2286,9.9499,9.988,19.9621,7.973,88.4552,0.2904,114.3877,0.3392,49.9287,0.7244,-0.4188
80,3.267,4.598,2.716,1.693,8.3829,12.5597,12.3048,-0.0255,-1.8566,13.1837,21.3842,34.5679,11.5357,177.85,59.43,87.876,0.464,76.503,0.2066,163.8817,4.9944,3.9953,0.0979,-1.618,9.9691,9.9916,19.9845,7.9952,89.0756,0.1158,79.0194,0.2781,49.9732,-0.4311,0.8231
81,2.72,5.432,1.629,3.334,5.8109,10.4076,10.1213,0.4567,-1.7318,8.416,17.5099,25.9259,12.693,164.79,73.31,86.737,0.69,81.46,0.2721,67.9234,4.9906,3.9919,0.08,-1.2896,9.9535,9.9848,19.9697,7.9914,88.6362,0.1994,81.3299,0.2807,49.9399,-0.5156,0.6672
82,5.518,8.386,4.159,2.016,23.9102,11.1071,10.7998,0.0418,-1.8067,11.4353,21.5893,33.0247,10.3426,23.28,63.62,87.51,0.695,167.006,0.1292,365.4781,4.9969,3.9985,0.1073,-1.8669,9.9821,9.9968,19.9937,7.9906,89.379,0.0817,113.7748,0.2354,49.9818,0.8187,0.6687
83,4.863,7.786,3.499,2.225,18.5757,13.0196,12.2809,0.083,-1.6556,13.7637,23.8907,37.6543,11.4317,96.23,65.8,88.556,0.352,45.103,0.0618,506.3066,4.9936,3.9935,0.0049,-1.6702,9.9648,9.9905,19.9736,7.9901,89.1201,0.1623,87.9956,0.2403,49.9463,-0.2816,-0.8444
84,5.201,6.251,4.679,1.336,21.243,12.0358,11.5069,0.1009,-1.6455,12.4605,24.2679,36.7284,10.7294,173.14,53.18,88.092,0.463,105.145,0.1547,419.0616,4.9964,3.9974,0.0609,-1.7261,9.9809,9.9953,19.9916,7.9954,89.2069,0.082,91.642,0.2571,49.9817,-0.0809,0.8931
85,4.208,7.72,3.044,2.536,13.9079,11.2556,10.6873,0.619,-1.4129,8.7065,24.6269,33.3333,13.835,129.98,68.48,88.041,0.405,58.893,0.2227,265.2294,4.984,3.9853,0.1503,-1.4521,9.9207,9.971,19.9438,7.9941,88.777,0.3233,59.3307,0.318,49.9152,-0.8843,-0.3332
86,4.95,6.383,4.053,1.575,19.2425,16.3947,14.5584,0.0016,-1.4479,19.293,33.1761,52.4691,12.3363,100.06,57.59,88.748,0.309,123.799,0.1494,572.3053,4.9926,3.9927,0.0032,-1.6107,9.9487,9.9863,19.9668,7.9838,88.9601,0.2022,93.4996,0.2356,49.9248,-0.1784,-0.869
87,2.742,3.939,2.216,1.778,5.9061,11.6453,11.4096,0.046,-1.8618,11.803,18.1353,29.9383,11.0415,38.2,60.64,87.753,0.499,107.358,0.0977,101.5201,4.9964,3.998,0.0867,-1.729,9.9843,9.9968,19.9908,7.9927,89.3499,0.0879,105.7487,0.2376,49.9825,0.7742,0.3185
88,4.487,5.689,4.105,1.386,15.8131,13.7287,12.8168,-0.0573,-1.6579,15.5919,23.297,38.8889,11.429,74.63,54.18,88.743,0.313,148.875,0.3467,458.0981,4.989,3.993,0.0159,-1.4532,9.9597,9.991,19.9669,7.9791,88.8757,0.2152,108.5796,0.3178,49.9401,0.5474,-0.7863
89,6.132,9.711,4.721,2.057,29.5306,11.8312,11.268,0.4766,-1.4666,10.0845,27.8785,37.963,12.8412,133.6,64.07,88.215,0.508,101.538,0.1997,630.5369,4.9884,3.9896,0.1268,-1.3711,9.9473,9.9802,19.9549,7.9944,88.7646,0.2656,68.8747,0.2964,49.9263,-0.7985,-0.0568
90,3.636,4.262,3.551,1.2,10.3833,11.1673,9.9821,-0.6718,-1.3247,16.4451,13.8018,30.2469,7.4865,7.03,50.2,87.622,0.614,102.676,0.0916,168.1887,4.9954,3.9976,0.0476,-1.6295,9.9795,9.9954,19.991,7.9938,89.1166,0.0935,96.3022,0.2704,49.9814,0.3663,0.8599
91,3.211,4.747,2.378,1.996,8.0971,11.1574,10.7138,-0.2214,-1.7512,13.0744,18.4071,31.4815,9.0752,1.03,63.39,87.628,0.574,48.778,0.2379,129.7591,4.9965,3.9975,0.0519,-1.7649,9.9824,9.9956,19.9925,7.9961,89.2675,0.0713,85.5588,0.248,49.9849,-0.0213,0.8996
92,5.992,8.437,4.825,1.749,28.1969,15.4768,14.2084,0.34,-1.275,15.2934,36.5584,51.8519,13.476,130.05,60.24,88.686,0.321,60.265,0.0768,844.5743,4.9955,3.9931,0.1297,-1.7567,9.9587,9.988,19.9754,7.9967,89.2834,0.1383,63.9776,0.2046,49.9556,-0.8857,-0.4255
93,5.529,8.282,3.828,2.164,24.0055,12.6599,12.1326,0.1605,-1.6781,12.6282,29.0385,41.6667,11.887,45.03,65.19,88.4,0.399,145.515,0.2365,572.1177,4.9946,3.9975,0.0889,-1.7042,9.9806,9.996,19.9872,7.9896,89.2597,0.1154,113.318,0.2741,49.9753,0.8233,-0.0584
94,4.901,7.739,3.952,1.958,18.8615,12.0631,11.7242,0.3898,-1.724,10.2587,28.0129,38.2716,13.6782,133.78,62.95,87.79,0.596,150.752,0.2251,323.6624,4.9872,3.9867,0.1031,-1.0714,9.9212,9.9733,19.9391,7.9871,88.2915,0.3401,77.3948,0.2813,49.8864,-0.6657,-0.0625
