id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
102,1.386,2.245,1.209,1.856,1.5089,4.179,4.1221,-0.0481,-1.909,4.3797,6.4845,10.8642,3.8931,173.56,61.69,86.153,1.008,109.449,0.4076,16.1107,4.3366,3.8403,-0.2911,-0.7968,5.3121,6.2725,11.414,3.7194,85.866,0.8354,91.8731,0.3444,24.8089,-0.0637,0.5598
103,1.827,2.451,1.424,1.721,2.6216,4.9347,4.1751,-0.9128,-0.8641,8.1663,7.5127,15.679,2.8366,1.42,59.84,87.355,0.63,163.278,0.2963,39.4053,4.9481,3.9729,-0.2903,-1.5941,7.0797,9.0839,16.9624,4.3511,88.863,0.1664,139.9699,0.3266,46.6801,0.0811,0.5998
104,4.037,4.425,3.891,1.137,12.8029,6.8533,5.4158,-1.1176,-0.2561,12.9347,11.0159,23.9506,3.8114,173.31,48.67,87.681,0.737,9.101,0.0186,219.413,4.9871,3.9768,-0.4189,-1.5569,8.9367,9.739,19.3488,5.1121,89.3038,0.1069,48.0639,0.1636,49.3708,-0.2962,0.7009
105,1.594,1.975,1.318,1.499,1.9966,4.1084,3.6235,-0.8607,-1.0959,6.4645,4.8935,11.358,2.5364,57.68,56.29,85.736,1.12,155.497,0.4626,18.4836,4.5523,3.9152,-0.1264,-1.2552,5.0491,6.7027,11.7666,4.2987,87.0378,0.755,123.6176,0.4311,19.5423,0.3719,-0.4122
106,3.115,3.844,2.688,1.43,7.6208,5.9395,4.8955,-0.0714,-0.8734,7.9578,16.2397,24.1975,3.6947,164.37,55.04,88.049,0.704,110.422,0.3868,148.536,4.9786,3.9799,-0.316,-1.6086,8.0338,9.5904,18.6637,4.6822,89.0209,0.122,120.497,0.2414,49.4641,0.0245,0.853
107,1.461,1.588,1.433,1.108,1.6766,4.401,3.8658,-0.6548,-1.2349,6.5495,6.0431,12.5926,2.7663,127.47,47.94,87.411,0.634,22.42,0.2726,25.6606,4.4371,3.8204,-0.4145,-0.9135,6.2749,6.2786,12.5981,3.8551,86.8749,0.8323,57.5644,0.3361,19.0898,-0.222,-0.0939
108,3.903,4.497,4.035,1.115,11.9646,7.6591,7.2646,-0.1442,-1.6923,8.843,16.836,25.679,6.187,113.81,48.1,88.083,0.623,50.094,0.3184,247.105,4.9869,3.9664,-0.358,-1.0983,8.9811,9.768,19.3977,5.4387,89.2106,0.2477,69.0405,0.2211,49.2129,-0.1905,-0.4892
109,2.024,2.421,1.834,1.32,3.216,4.4003,4.0668,-0.4626,-1.5419,5.8636,7.2228,13.0864,3.1276,53.77,52.85,87.108,0.642,176.372,0.4067,44.7784,4.6932,3.9068,-0.1269,-1.1111,5.2012,7.6429,12.9661,4.1983,87.2223,0.8691,123.7142,0.3781,36.647,0.1834,-0.3208
110,2.339,3.387,1.743,1.942,4.2981,5.8102,5.2745,-0.0488,-1.3318,6.9101,14.9418,21.8519,4.2797,113.58,62.76,87.894,0.592,141.503,0.3996,80.2431,4.9518,3.9668,-0.1963,-1.5469,7.1461,9.2012,17.4245,4.8234,88.8083,0.3155,139.2595,0.3478,46.1658,0.1937,-0.4851
111,1.427,1.633,1.284,1.271,1.6004,4.5494,3.8779,-1.0474,-0.7457,7.7557,4.9603,12.716,2.5852,95.38,51.81,85.905,0.752,48.918,0.1768,15.3997,4.6587,3.9393,-0.3457,-1.9741,5.9928,6.6687,12.6491,4.0184,88.5782,0.3042,77.5516,0.3134,14.1699,-0.0662,-0.4996
112,1.174,1.46,1.116,1.308,1.0822,4.0716,4.0274,-0.1035,-1.9243,4.3575,5.5191,9.8765,3.7437,134.02,52.59,85.981,0.687,26.882,0.4431,10.9119,4.0397,3.8459,-0.2769,-1.215,4.8717,5.4555,10.1249,3.5576,86.109,0.8145,82.2867,0.3377,12.3919,-0.279,0.2745
113,1.683,2.967,1.611,1.842,2.2253,4.2888,4.099,0.6015,-1.5203,3.2708,9.6921,12.963,5.4887,178.53,61.5,86.919,0.705,112.272,0.1805,28.6405,4.4466,3.8611,-0.3952,-1.2091,5.7493,6.3619,12.0193,3.5813,86.4463,0.5327,79.8175,0.308,26.188,-0.1445,0.7904
114,1.96,2.331,1.741,1.339,3.0178,4.0625,3.5309,-0.8689,-1.0257,6.4892,4.9923,11.4815,2.4253,163.1,53.24,85.97,1.559,74.242,0.4975,31.3886,4.4588,3.8224,-0.4688,-1.0365,6.0818,6.3429,12.3944,3.441,86.6232,0.5878,73.4845,0.3161,29.4995,-0.2932,0.7948
115,2.994,3.24,2.847,1.138,7.0416,5.5551,4.7226,-0.5234,-1.1376,8.2104,10.8019,19.0123,3.3555,176.44,48.69,87.561,0.772,164.569,0.3456,111.2899,4.9922,3.9894,-0.2666,-1.8673,8.2819,9.7957,19.1518,4.9214,89.5189,0.0817,132.9227,0.2274,49.8135,-0.0371,0.5526
116,2.922,3.99,2.574,1.55,6.7063,6.8066,6.5979,-0.1206,-1.7987,7.5682,12.6787,20.2469,5.8482,32.89,57.18,87.849,0.739,80.301,0.4977,125.7249,4.9867,3.9808,-0.3312,-1.4085,8.5602,9.6691,19.0375,5.2328,89.3305,0.1465,93.5848,0.2646,49.2511,0.201,0.0148
117,0.87,1.674,0.46,3.636,0.5944,4.1239,3.9974,0.491,-1.7008,3.2765,7.3407,10.6173,5.1248,132.76,74.62,86.113,0.844,46.231,0.6574,6.2035,4.0176,3.8291,-0.2677,-1.1041,4.8469,5.4058,10.0603,3.5895,85.8867,0.9445,89.2186,0.3593,12.0859,-0.2439,0.1643
118,3.502,4.219,3.232,1.305,9.6327,7.0252,6.7018,-0.0968,-1.7656,7.8568,11.279,19.1358,5.8428,58.44,52.54,87.59,0.766,97.023,0.2895,161.5094,4.9735,3.9833,-0.2541,-1.9053,7.7171,9.3265,17.9246,5.1014,89.3121,0.1553,122.0776,0.3347,45.4978,0.4313,-0.5769
119,0.975,1.823,0.617,2.957,0.7468,4.133,4.0986,0.1715,-1.9165,3.8424,6.7748,10.6173,4.3914,168.0,71.31,85.559,1.533,79.532,0.4169,6.9395,4.407,3.9145,-0.3002,-1.8148,5.0936,5.7445,10.5349,3.6703,87.632,0.3606,97.6009,0.3493,11.4302,-0.0925,0.3796
120,1.14,1.853,0.794,2.334,1.0212,3.9981,3.8041,-0.5103,-1.6452,5.2557,5.1146,10.3704,2.9809,171.76,66.81,85.824,0.911,68.638,0.159,9.6838,4.0729,3.861,-0.3438,-1.314,5.0458,5.2122,9.9381,3.4628,86.8167,0.6153,78.8292,0.3305,9.9978,-0.2931,0.4302
