id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
631,7.18,10.238,5.44,1.882,40.4854,32.1939,28.8309,-0.6881,-1.3295,47.5375,31.1662,78.7037,21.4818,75.31,62.01,89.024,0.286,29.272,0.1692,1571.4332,4.9945,3.9984,-0.3408,-1.7759,9.9908,9.9943,19.9881,7.9917,89.8838,0.0738,55.1052,0.2047,49.9742,0.2243,-0.8618
632,6.384,10.098,4.143,2.437,32.0073,22.7238,15.453,-2.0966,3.2855,64.2905,14.4132,78.7037,11.1839,2.19,67.69,88.796,0.371,26.805,0.1633,914.7753,4.9987,3.9997,-0.4196,-1.9425,9.9989,9.9984,19.9981,7.9971,89.9575,0.0154,48.4614,0.1613,49.9946,-0.153,0.8367
633,4.194,4.873,4.07,1.197,13.8127,31.8343,28.9453,-0.6736,-1.3717,46.311,32.3927,78.7037,21.2535,112.83,50.13,89.061,0.329,178.89,0.0422,564.3143,4.9956,3.9983,-0.3253,-1.7507,9.9912,9.9875,19.9923,7.99,89.738,0.0336,163.7437,0.2445,49.9693,-0.5296,-0.8029
634,3.535,4.54,2.933,1.548,9.8118,26.7449,26.1729,-0.1879,-1.8572,30.1486,40.8391,70.9877,23.1236,130.71,57.14,88.614,0.405,18.26,0.3067,281.5647,4.9982,3.9997,-0.2577,-2.187,9.9977,9.9984,19.9984,7.9986,89.962,0.0174,24.5746,0.2097,49.9923,-0.8727,-0.259
635,5.712,8.42,4.376,1.924,25.6249,34.8148,33.5326,-0.1614,-1.8317,39.4059,39.2978,78.7037,29.2784,110.99,62.54,89.156,0.21,102.748,0.0197,1049.8022,4.997,3.9991,-0.3219,-1.7861,9.9942,9.993,19.9959,7.994,89.8797,0.0196,135.2922,0.2195,49.9807,-0.7849,-0.6016
636,4.62,6.404,4.117,1.555,16.7657,32.66,31.5885,-0.082,-1.8009,35.7927,42.911,78.7037,28.2681,0.89,57.26,88.904,0.328,4.877,0.4063,564.1594,4.9959,3.9989,-0.2575,-1.4927,9.9976,9.9967,19.9946,7.9933,89.8748,0.036,38.8498,0.2677,49.986,-0.2448,0.7491
637,4.46,4.662,4.489,1.039,15.6226,25.3306,20.4091,-1.0641,-0.4375,45.8172,32.8865,78.7037,13.7369,123.7,46.08,88.866,0.424,143.893,0.1702,526.4518,4.9943,3.9982,-0.2419,-1.4488,9.9897,9.9891,19.9905,7.9895,89.7686,0.0397,130.2939,0.265,49.9614,-0.6678,-0.5961
638,2.72,3.288,2.64,1.245,5.8109,27.1117,26.2498,-0.0636,-1.7878,29.4641,49.2396,78.7037,23.6679,166.13,51.24,89.004,0.333,170.242,0.5014,228.756,4.996,3.9983,-0.2935,-1.3939,9.9943,9.9927,19.9917,7.9882,89.7929,0.0304,137.7714,0.2572,49.9742,-0.1758,0.6514
639,2.147,3.134,1.849,1.694,3.6199,24.23,24.0666,0.135,-1.9301,22.9205,36.0301,58.9506,25.3332,77.07,59.45,88.197,0.428,164.421,0.2638,77.251,4.9919,3.996,-0.2972,-1.7531,9.9839,9.98,19.9774,7.9816,89.3487,0.0919,167.9286,0.309,49.9223,0.3799,-0.8729
640,7.305,9.493,5.955,1.594,41.9143,32.3252,30.419,-0.0943,-1.6967,36.7971,41.9066,78.7037,25.9252,27.03,57.9,88.985,0.351,54.429,0.2843,1400.3713,4.9966,3.9989,-0.2576,-1.6111,9.9972,9.9976,19.9906,7.9899,89.8998,0.0396,52.3316,0.2364,49.9894,0.6036,0.5793
641,6.201,8.303,4.991,1.664,30.1974,29.7582,28.3266,-0.2947,-1.7151,36.2185,42.4852,78.7037,23.3807,68.16,58.99,88.852,0.434,148.979,0.1928,1025.9388,4.9925,3.9963,-0.2712,-1.6702,9.9854,9.9849,19.972,7.9797,89.522,0.1004,153.4194,0.2809,49.9381,0.5995,-0.8447
642,9.595,14.562,7.178,2.029,72.3022,34.8492,34.0344,0.0172,-1.8723,35.8728,42.8309,78.7037,32.3753,44.75,63.76,88.919,0.371,5.629,0.1416,2386.6187,4.997,3.9989,-0.3185,-1.6799,9.9968,9.997,19.9903,7.991,89.9048,0.0462,51.132,0.1928,49.9884,0.6394,0.3212
643,2.72,3.833,2.47,1.552,5.8109,27.4506,27.0753,0.1949,-1.8642,25.5057,44.2474,69.7531,28.8507,170.28,57.21,88.87,0.318,6.579,0.1098,195.3539,4.9973,3.9993,-0.2497,-1.7096,9.9984,9.9977,19.9968,7.9957,89.9059,0.0222,42.531,0.272,49.99,-0.3656,0.8068
644,6.562,8.79,5.492,1.601,33.8173,33.0286,31.3215,-0.3534,-1.7076,41.1789,37.5248,78.7037,25.5212,118.69,58.0,88.91,0.369,2.776,0.3665,1161.1204,4.9949,3.9989,-0.1851,-1.8092,9.9941,9.9969,19.9947,7.9966,89.907,0.0443,20.6191,0.3025,49.979,-0.7063,-0.5528
645,4.788,6.328,4.075,1.553,18.0041,33.5272,32.4076,0.0532,-1.8214,34.433,44.2707,78.7037,30.6071,132.38,57.22,89.335,0.174,35.976,0.1431,969.0834,4.9981,3.9996,-0.2052,-2.0407,9.9972,9.9976,19.998,7.9977,89.9412,0.0149,54.6431,0.2364,49.99,-0.8983,-0.2308
646,4.237,4.89,3.865,1.265,14.0985,27.4871,22.9896,-0.8789,-0.7718,47.0406,31.6631,78.7037,16.7197,104.4,51.68,88.998,0.378,101.357,0.3364,551.3384,4.9951,3.9987,-0.2712,-1.719,9.9909,9.9937,19.9923,7.9931,89.8532,0.0403,98.765,0.2613,49.9714,-0.5462,-0.8262
647,6.525,7.669,6.109,1.255,33.4362,33.4355,30.8286,-0.5594,-1.5305,45.9526,32.7511,78.7037,23.3872,113.99,51.46,88.886,0.378,2.358,0.1974,1092.3231,4.9975,3.9995,-0.2414,-2.193,9.9964,9.9982,19.9974,7.9984,89.9587,0.0277,14.6909,0.2258,49.99,-0.7882,-0.6479
648,4.672,7.114,3.621,1.964,17.1468,32.4125,31.8635,0.0076,-1.8795,33.3119,45.3918,78.7037,30.5359,80.05,63.02,89.15,0.208,178.065,0.6442,743.9744,4.9737,3.9874,-0.2142,-1.0661,9.951,9.9525,19.9337,7.9478,88.4959,0.2145,157.5091,0.4059,49.7205,0.2317,-0.7758
649,3.619,5.167,2.847,1.815,10.2881,25.7364,24.857,-0.2787,-1.7858,30.5674,41.6548,72.2222,20.9443,137.23,61.14,88.315,0.706,159.365,0.3829,246.1468,4.9949,3.9983,-0.278,-1.3419,9.9914,9.9893,19.9918,7.989,89.7899,0.0363,121.7941,0.2324,49.9636,-0.6979,-0.0217
650,8.81,13.62,7.638,1.783,60.9663,33.2917,32.5106,0.1897,-1.8161,31.5544,47.1493,78.7037,33.5266,63.37,60.72,89.057,0.277,161.873,0.1678,2369.4099,4.9967,3.998,-0.2737,-2.0974,9.9929,9.9931,19.981,7.9859,89.711,0.0651,158.325,0.2474,49.9712,0.8539,-0.8034
651,2.511,3.403,1.976,1.722,4.9535,29.9531,29.4056,-0.2545,-1.8771,34.6022,39.4719,74.0741,25.9461,138.36,59.86,88.75,0.463,70.685,0.3326,160.3,4.9962,3.999,-0.2845,-1.5539,9.9948,9.9945,19.9951,7.9936,89.8751,0.0291,77.9484,0.2229,49.9771,-0.7921,0.1496
652,4.294,5.127,3.645,1.407,14.4795,25.776,22.3544,-0.8823,-0.9682,41.5153,35.0279,76.5432,15.2951,114.86,54.59,88.647,0.467,46.883,0.442,411.4471,4.993,3.9986,-0.1846,-1.5864,9.9908,9.9951,19.993,7.9948,89.8729,0.0549,33.8998,0.308,49.968,-0.7453,-0.5676
653,10.974,13.904,9.462,1.469,94.593,32.7066,30.7243,-0.3122,-1.6937,40.5288,38.1749,78.7037,25.0439,57.02,55.76,89.007,0.297,165.809,0.1953,3487.4944,4.9953,3.9975,-0.2912,-1.7975,9.9909,9.9904,19.9802,7.9835,89.6721,0.0733,155.9942,0.2401,49.9655,0.7083,-0.7116
654,2.284,2.56,2.148,1.192,4.0962,28.4543,27.6806,-0.3479,-1.8183,34.3621,31.3786,65.7407,23.1745,16.16,50.0,88.626,0.666,92.547,0.3818,117.2539,4.9972,3.9992,-0.3444,-1.6194,9.9976,9.9971,19.994,7.9922,89.9047,0.0318,68.7505,0.2104,49.9889,0.403,0.8122
655,3.359,5.498,2.358,2.331,8.8592,28.8018,26.9572,-0.4756,-1.5914,38.0573,39.7205,77.7778,20.8701,83.48,66.78,88.842,0.277,10.778,0.2734,299.3334,4.9928,3.9983,-0.2165,-1.7664,9.9896,9.996,19.9884,7.9935,89.8685,0.0692,28.2286,0.3325,49.9636,-0.0898,-0.8728
656,6.092,9.503,4.569,2.08,29.1495,31.2043,30.2767,-0.0836,-1.8192,34.0458,44.6579,78.7037,27.2589,109.1,64.32,89.001,0.28,125.267,0.1729,1083.856,4.9958,3.9987,-0.2832,-1.7164,9.9914,9.9917,19.994,7.9929,89.8441,0.0297,134.1914,0.2411,49.9743,-0.7458,-0.7582
657,6.939,8.254,6.058,1.363,37.8182,31.2407,29.6982,-0.3414,-1.7023,38.7159,39.9878,78.7037,24.0877,120.05,53.72,88.824,0.33,173.355,0.1562,1197.0103,4.9953,3.9984,-0.2835,-1.5464,9.9906,9.989,19.9923,7.9902,89.797,0.0316,142.8074,0.2454,49.9678,-0.7088,-0.6453
658,3.34,4.023,2.859,1.407,8.7639,30.8702,27.5014,-0.6613,-1.3135,45.347,33.3567,78.7037,19.9461,124.91,54.6,89.24,0.168,56.911,0.3041,439.257,4.996,3.9992,-0.2306,-1.7734,9.9948,9.9963,19.9961,7.9965,89.9125,0.0323,41.1847,0.2571,49.9814,-0.8312,-0.3622
659,3.448,5.048,2.545,1.983,9.3355,28.0446,26.5018,-0.4886,-1.6236,36.8615,39.0644,75.9259,20.6876,73.06,63.24,88.711,0.379,163.814,0.2725,288.0411,4.9957,3.9976,-0.2805,-1.9256,9.9914,9.9903,19.9812,7.9851,89.6486,0.0627,159.3416,0.2672,49.963,0.6999,-0.8464
660,6.336,6.734,6.41,1.051,31.531,33.0323,29.6487,-0.539,-1.4712,46.3966,32.3071,78.7037,23.023,84.41,46.41,89.164,0.34,165.824,0.1349,1244.8655,4.9896,3.9954,-0.3117,-1.4505,9.9789,9.9795,19.9699,7.9766,89.5372,0.1277,138.6131,0.2455,49.9194,0.2728,-0.8915
661,4.364,7.08,2.967,2.386,14.9558,31.1634,30.1316,0.0872,-1.761,31.723,46.9807,78.7037,28.6922,73.03,67.26,89.124,0.342,156.874,0.3784,652.5902,4.9927,3.9968,-0.2752,-1.5675,9.9871,9.9872,19.9766,7.9814,89.5819,0.0821,145.3869,0.2867,49.944,0.4284,-0.8476
662,2.31,3.043,1.837,1.656,4.1914,26.2088,25.9446,-0.135,-1.9299,28.3989,33.3295,61.7284,23.8809,48.8,58.88,88.382,0.611,157.292,0.3176,97.1421,4.9964,3.9977,-0.1993,-1.8586,9.9949,9.9948,19.9789,7.9822,89.6809,0.0644,163.044,0.2687,49.9814,0.8865,0.033
663,3.43,5.593,2.588,2.161,9.2402,29.7938,29.5314,0.112,-1.9134,28.6713,46.946,75.6173,30.4448,85.5,65.17,88.734,0.373,13.999,0.3821,284.7707,4.9868,3.9967,-0.2182,-1.4407,9.9788,9.99,19.9799,7.9889,89.7577,0.1297,41.2737,0.3186,49.9272,-0.2823,-0.8587
664,3.115,4.45,2.316,1.921,7.6208,27.2296,25.8419,-0.1745,-1.7615,31.9211,46.7826,78.7037,23.3639,124.67,62.5,88.993,0.37,15.719,0.5081,268.2721,4.9963,3.9993,-0.212,-1.9796,9.995,9.9974,19.9965,7.9976,89.9354,0.0343,23.1413,0.2602,49.985,-0.818,-0.6217
665,2.72,3.669,2.24,1.638,5.8109,27.2342,26.8773,-0.1794,-1.9215,30.1684,30.9428,61.1111,24.2336,134.31,58.59,88.161,0.627,129.354,0.2397,121.7683,4.9972,3.9992,-0.2941,-1.6661,9.9956,9.9949,19.9961,7.9943,89.8892,0.0196,104.497,0.2188,49.9822,-0.8,-0.0516
666,4.15,4.679,3.785,1.236,13.5269,30.5061,25.2882,-1.2022,-0.3881,56.0287,22.675,78.7037,16.7973,14.72,51.03,89.005,0.472,113.457,0.1739,556.001,4.9975,3.9992,-0.3255,-1.6941,9.9975,9.9965,19.9943,7.9914,89.8749,0.0245,135.3542,0.226,49.9893,0.4571,0.7227
