id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
70,2.433,2.935,2.113,1.389,4.6487,8.4325,8.0488,-0.3715,-1.7085,10.5188,14.0491,24.5679,6.5182,90.5,54.25,87.866,0.731,61.75,0.2202,82.6462,4.9159,3.891,-0.3667,-1.3166,9.3241,9.4404,19.0359,6.7433,88.3533,0.5852,70.1949,0.1992,44.1652,0.0056,0.0317
71,1.261,1.321,1.239,1.066,1.2498,3.2613,2.8094,-1.052,-0.7864,5.5185,3.0,8.5185,1.8844,37.65,46.82,83.741,1.382,59.661,0.2586,8.07,3.6226,3.4559,-0.3438,-1.5035,4.1402,5.3031,9.2887,2.9737,84.7276,1.8097,84.6204,0.1549,28.3356,0.0354,-0.2005
72,1.619,2.051,1.344,1.526,2.0576,8.7575,8.1353,-0.5665,-1.5094,12.0261,13.6529,25.679,6.1467,21.34,56.76,88.165,0.537,12.241,0.1117,42.942,4.9427,3.9139,-0.3289,-1.4314,9.5443,9.5984,19.3672,7.0837,88.6915,0.466,66.2963,0.2079,44.8633,0.0623,0.1015
73,3.643,5.106,2.822,1.809,10.4252,7.9511,7.6844,-0.3567,-1.7725,9.7215,12.8711,22.5926,6.3531,124.7,61.07,87.393,0.816,12.237,0.2479,165.5942,4.9032,3.8941,-0.4364,-1.5188,9.0362,9.302,18.7144,6.2961,88.1977,0.6021,66.0807,0.1914,44.5794,-0.0873,-0.1571
74,1.539,1.863,1.36,1.369,1.8595,3.401,3.1581,-0.6466,-1.4744,4.7897,3.9757,8.7654,2.3556,164.41,53.86,84.057,1.094,82.195,0.1555,12.6216,3.2793,3.2646,-0.3073,-1.8632,3.7428,4.7037,8.2947,2.8428,84.8439,1.6003,85.1908,0.1401,22.2579,-0.0063,-0.1714
75,1.079,1.644,0.773,2.127,0.9145,10.3291,10.2234,0.219,-1.9042,9.3715,15.073,24.4444,11.2458,137.56,64.82,88.234,0.371,43.69,0.2836,20.0063,4.9522,3.9423,-0.1891,-1.683,9.6555,9.674,19.4307,7.0814,89.204,0.3199,76.5306,0.1562,45.0135,0.1838,0.2714
76,6.856,9.533,5.773,1.651,36.9151,9.9937,9.7058,0.0829,-1.7988,10.1001,19.653,29.7531,9.3411,25.48,58.8,87.75,0.595,52.382,0.0397,641.0025,4.9559,3.9412,-0.2782,-1.6656,9.6652,9.6763,19.5003,7.181,89.1363,0.308,71.1285,0.1786,45.4595,0.1132,0.1884
77,1.965,2.276,1.783,1.277,3.0331,9.4563,9.0541,-0.3668,-1.7252,11.7341,13.8214,25.5556,7.3707,60.94,51.93,88.241,0.385,157.092,0.1184,67.5554,4.9346,3.9062,-0.3098,-1.3597,9.4978,9.5574,19.2674,7.0076,88.7044,0.4916,70.1394,0.1928,44.1457,0.0961,0.1242
78,3.407,4.39,2.861,1.534,9.1145,9.5359,9.1297,-0.3151,-1.7435,11.6003,16.054,27.6543,7.5266,25.72,56.9,88.383,0.422,25.711,0.2269,222.3537,4.9455,3.9136,-0.3216,-1.349,9.5795,9.6282,19.4429,7.206,88.7867,0.4338,64.7609,0.2188,45.0918,0.0875,0.1431
79,2.172,2.876,1.856,1.55,3.7037,10.5284,9.4863,-0.6597,-1.3515,15.3083,13.0868,28.3951,6.8991,8.76,57.17,87.994,0.53,26.281,0.3673,73.975,4.9611,3.9349,-0.3709,-1.5314,9.6712,9.6833,19.5802,7.3299,89.0709,0.3296,61.8614,0.2109,45.8837,0.0814,0.1256
80,4.565,5.723,4.231,1.353,16.3695,4.0078,3.7953,-0.3679,-1.6634,5.0429,8.0435,13.0864,3.0426,61.89,53.53,85.176,1.016,33.947,0.1372,132.1866,4.1221,3.6978,-0.4235,-1.7527,4.5751,6.0968,10.8399,3.0014,85.9867,1.36,80.096,0.1541,35.9715,-0.0051,-0.3212
81,2.094,3.232,1.444,2.238,3.4446,3.8353,3.5499,-0.6106,-1.4821,5.3561,5.2612,10.6173,2.6664,100.81,65.92,84.98,1.24,3.605,0.1599,27.6216,4.2866,3.7482,-0.4076,-1.8642,4.9607,6.7049,12.0286,3.2164,86.2862,1.2223,78.566,0.1608,38.1105,-0.0409,-0.3118
82,0.87,1.005,0.774,1.298,0.5944,3.2901,2.9782,-0.7509,-1.2845,4.9052,3.8602,8.7654,2.1382,1.03,52.38,84.879,0.599,138.139,0.2013,4.6639,3.1882,3.1592,-0.2864,-1.83,3.6762,4.7304,8.2557,2.9167,84.053,1.7625,85.2154,0.1503,21.3997,-0.0235,-0.1399
83,9.254,11.894,8.086,1.471,67.2611,7.5856,6.9766,-0.0106,-1.5049,8.6474,18.0193,26.6667,5.9332,128.86,55.79,87.233,0.841,127.109,0.0321,973.1532,4.903,3.9145,-0.2809,-1.6465,9.1632,9.4312,18.7337,6.1295,88.4829,0.4932,78.3357,0.1591,44.5918,-0.0134,0.0643
84,1.672,2.271,1.337,1.699,2.1948,3.3407,3.3087,-0.0884,-1.9295,3.545,4.7266,8.2716,3.1019,42.67,59.52,83.753,1.07,150.69,0.1099,13.8321,3.1332,3.108,-0.305,-1.9,3.5649,4.5571,8.0349,2.8878,84.062,1.7059,85.7396,0.1457,20.4388,-0.0225,-0.1352
85,3.228,4.117,2.707,1.521,8.1847,10.5277,10.1776,-0.2664,-1.8061,12.415,15.9801,28.3951,8.6235,66.09,56.68,88.307,0.584,71.53,0.0422,190.8151,4.9249,3.8848,-0.4227,-1.0804,9.4083,9.4443,19.2071,7.0026,88.3586,0.6158,64.5832,0.2326,44.0993,0.0849,0.0252
86,4.866,7.171,3.777,1.899,18.5947,4.5182,4.3258,-0.1832,-1.7413,5.2348,8.0986,13.3333,3.6858,87.04,62.23,85.348,1.096,103.995,0.0767,159.8116,4.4504,3.7802,-0.418,-1.8186,5.6645,7.4018,13.6283,3.6213,86.2919,1.1083,77.9099,0.1686,39.7812,-0.0694,-0.2727
87,3.994,4.324,4.01,1.078,12.5286,10.7963,10.6399,-0.1026,-1.9046,11.612,16.1658,27.7778,9.8179,52.37,47.15,87.856,0.552,12.395,0.1709,228.8911,4.9529,3.9281,-0.3334,-1.5333,9.6263,9.6474,19.4793,7.2108,88.9621,0.3791,66.1283,0.2025,45.1505,0.108,0.1342
88,9.47,12.837,7.594,1.69,70.4313,10.6489,10.1561,0.1831,-1.587,10.6568,20.8247,31.4815,9.7022,48.39,59.39,87.915,0.655,34.106,0.1676,1323.9509,4.9531,3.949,-0.2216,-1.7797,9.6675,9.6598,19.4221,7.022,89.2933,0.2873,82.0306,0.1385,44.961,0.2137,0.2982
89,9.448,10.769,8.85,1.217,70.1113,5.9274,5.5628,-0.1731,-1.7126,6.9602,10.2003,17.1605,4.6853,26.86,50.59,86.211,0.804,139.066,0.0556,736.9762,4.8239,3.9123,-0.2886,-2.2181,8.1715,8.9536,17.1467,4.6331,88.3738,0.5221,91.9692,0.1017,43.3858,-0.002,0.1064
90,2.158,3.31,1.86,1.78,3.658,3.6625,3.5538,0.4643,-1.7023,2.9681,6.785,9.7531,4.4275,34.98,60.67,84.993,1.137,10.835,0.2173,29.4313,3.6924,3.4829,-0.288,-1.5284,4.1518,5.5471,9.4241,3.0432,84.7741,1.737,84.0261,0.1547,29.698,0.0264,-0.1734
91,8.004,10.399,6.745,1.542,50.3125,10.4822,9.3809,-0.0622,-1.4402,12.5615,18.92,31.4815,7.9456,106.72,57.03,88.502,0.502,2.456,0.1079,1283.6794,4.9685,3.9394,-0.4592,-1.5215,9.6386,9.7015,19.6735,7.388,89.1557,0.2879,46.9415,0.2629,46.9179,-0.0251,-0.0323
92,1.198,1.456,1.074,1.356,1.1279,9.3277,9.1964,-0.204,-1.9059,10.4648,12.0043,22.4691,8.2022,54.16,53.59,87.727,0.443,165.328,0.2771,19.5492,4.9351,3.8995,-0.3657,-1.2091,9.5001,9.5393,19.3414,7.1031,88.5413,0.5345,64.5923,0.2323,44.586,0.0862,0.0812
93,1.005,1.437,0.756,1.902,0.7926,9.8772,9.6951,0.0059,-1.8474,10.2107,17.0732,27.284,9.2289,149.6,62.27,88.865,0.238,61.607,0.4188,28.094,4.9382,3.8981,-0.405,-1.1484,9.4993,9.529,19.3662,7.1403,88.5287,0.5264,60.7738,0.2444,44.9646,0.0517,0.0474
94,2.504,2.811,2.485,1.131,4.923,10.2248,9.814,-0.3542,-1.7339,12.601,16.2879,28.8889,8.0365,118.59,48.52,88.407,0.402,157.656,0.1852,117.983,4.9184,3.883,-0.3747,-1.1209,9.3993,9.4452,19.1392,6.9345,88.3293,0.6245,69.5649,0.2161,43.6078,0.0846,0.0771
95,1.434,1.727,1.296,1.333,1.6156,3.2481,3.1776,-0.2847,-1.8518,3.8048,4.3434,8.1481,2.728,75.71,53.11,83.785,1.08,147.821,0.0868,10.4002,3.1427,3.1198,-0.2913,-1.7847,3.581,4.5828,8.0605,2.9105,83.9181,1.8012,85.7609,0.1471,21.0284,-0.0277,-0.1466
