id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
82,4.724,7.095,3.449,2.057,17.5278,29.981,28.1269,-0.2358,-1.6932,36.267,42.4367,78.7037,23.6234,92.77,64.08,89.181,0.261,169.244,0.3564,800.3857,4.9962,3.9943,-0.2624,-1.2462,9.9905,9.9899,19.9909,7.9948,89.4824,0.1089,168.5747,0.3089,49.951,0.1189,-0.7576
83,5.236,5.813,4.896,1.187,21.5287,29.2948,24.7485,-0.7429,-1.0436,46.5212,32.1825,78.7037,17.6117,60.59,49.89,89.211,0.221,154.505,0.2077,994.2885,4.9962,3.9929,-0.217,-1.6903,9.9923,9.9911,19.989,7.9944,89.5818,0.1009,167.7284,0.2872,49.938,0.8387,-0.7204
84,2.511,2.665,2.372,1.124,4.9535,26.8009,23.6649,-0.8943,-1.0483,42.5969,34.8723,77.4691,16.3834,170.11,48.33,88.696,0.312,61.612,0.2261,147.9924,4.999,3.9992,-0.3263,-1.5898,9.9971,9.9965,19.9967,7.9973,89.8393,0.0547,70.7334,0.2218,49.9897,-0.4316,0.9464
85,12.909,19.205,9.8,1.96,130.8871,36.0675,34.3775,-0.3439,-1.77,44.3564,34.3473,78.7037,28.3735,98.92,62.97,88.601,0.74,12.57,0.1835,3241.0354,4.9998,3.9997,-0.2901,-2.1388,9.9995,9.9996,19.9996,7.9997,89.9466,0.0109,28.0512,0.2142,49.9986,-0.882,-0.7354
86,5.083,7.36,3.976,1.851,20.2904,28.1779,27.4769,-0.0484,-1.8093,30.1782,48.2168,78.3951,25.2194,123.08,61.62,88.706,0.498,25.592,0.081,601.2704,4.9994,3.999,-0.2271,-1.7563,9.9982,9.999,19.9981,7.9989,89.8876,0.0226,13.1807,0.2521,49.9947,-0.5164,-0.7306
87,5.605,7.438,4.954,1.501,24.6723,27.8771,26.8726,-0.3089,-1.7773,33.552,42.9913,76.5432,22.4112,101.2,56.33,88.549,0.55,148.221,0.0475,669.8047,4.999,3.9986,-0.2784,-1.7443,9.9981,9.9977,19.9984,7.9988,89.8177,0.0326,158.3439,0.2733,49.9921,-0.5156,-0.777
88,3.34,4.144,2.963,1.399,8.7639,30.6403,28.5472,-0.4305,-1.5979,40.022,38.6817,78.7037,22.1861,101.99,54.44,89.24,0.206,21.345,0.3746,442.9088,4.9995,3.9992,-0.2039,-1.7284,9.9985,9.9991,19.9985,7.999,89.8948,0.0219,16.4646,0.2652,49.9958,-0.6235,-0.6278
89,2.336,3.683,1.604,2.296,4.2867,30.1378,29.2202,0.1412,-1.7263,29.8997,48.804,78.7037,28.5708,145.29,66.47,89.305,0.189,16.851,0.1878,236.9209,4.9991,3.9991,-0.1781,-1.5178,9.9977,9.9978,19.9977,7.998,89.8438,0.0438,39.6764,0.2854,49.9926,-0.7139,0.4164
90,2.203,4.213,1.288,3.272,3.8104,26.9971,25.9611,0.5637,-1.6452,20.6161,45.7419,66.358,35.0474,121.91,73.0,88.51,0.366,34.818,0.4374,104.3953,4.9989,3.9987,-0.1765,-1.4761,9.9975,9.9978,19.9976,7.998,89.8323,0.0468,30.9108,0.2838,49.9927,-0.776,-0.445
91,5.91,7.348,5.546,1.325,27.4348,34.3932,32.5272,-0.2143,-1.7535,40.6391,38.0646,78.7037,27.2955,106.7,52.96,89.204,0.246,161.332,0.0748,1075.7028,4.9992,3.9988,-0.3596,-1.9184,9.9984,9.9981,19.9986,7.9992,89.8403,0.0245,159.6849,0.2322,49.9926,-0.4546,-0.8896
